Identifiant_de_l_etablissement;Nom_etablissement;Type_etablissement;Statut_public_prive;Adresse_1;Adresse_2;Adresse_3;Code_postal;Code_commune;Nom_commune;Code_departement;Code_academie;Code_region;Ecole_maternelle;Ecole_elementaire;Voie_generale;Voie_technologique;Voie_professionnelle;Telephone;Fax;Web;Mail;Restauration;Hebergement;ULIS;Apprentissage;Segpa;Section_arts;Section_cinema;Section_theatre;Section_sport;Section_internationale;Section_europeenne;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Post_BAC;Appartenance_Education_Prioritaire;GRETA;SIREN_SIRET;Nombre_d_eleves;Fiche_onisep;position;Type_contrat_prive;Libelle_departement;Libelle_academie;Libelle_region;coordX_origine;coordY_origine;epsg_origine;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;multi_uai;rpi_concentre;rpi_disperse;code_nature;libelle_nature;Code_type_contrat_prive;PIAL;etablissement_mere;type_rattachement_etablissement_mere;code_circonscription;code_zone_animation_pedagogique;libelle_zone_animation_pedagogique;code_bassin_formation;libelle_bassin_formation
0752387M;Collège André Malraux;Collège;Public;5 bis rue Saint-Ferdinand;;;75017;75117;Paris;075;01;11;;;0;0;0;01 45 74 49 15;01 45 74 63 84;http://clg-andre-malraux.ac-paris.fr;ce.0752387M@ac-paris.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;19752387100014;457;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.2709;48.87880981821425, 2.290514722867036;SANS OBJET;Paris;Paris;Ile-de-France;647965.3;6864543.7;EPSG:2154;;48.87880981821425;2.290514722867036;Numéro de rue;1976-02-26;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0752552S;;;;075005;ZAP 8-17;01000;BASSIN PARIS
0941025D;Collège Georges Politzer;Collège;Public;5 rue Fouilloux;;;94200;94041;Ivry-sur-Seine;094;24;11;;;0;0;0;01 46 72 01 63;01 49 59 87 11;http://college-politzer-ivry.fr/;ce.0941025d@ac-creteil.fr;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;REP;0;19941025900014;421;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15345;48.80786344286523, 2.3927968519947727;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;655406.0;6856592.6;EPSG:2154;Circonscription d'inspection du 1er degré SDEI 2;48.80786344286523;2.3927968519947727;Numéro de rue;1969-04-03;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;;;;0942427C;;;24943;94 BASSIN 3-OUEST (DIST. 6, 7, 8 ET 9)
0752923V;Collège privé Rocroy Saint-Vincent de Paul;Collège;Privé;106 rue du faubourg Poissonnière;;;75010;75110;Paris;075;01;11;;;0;0;0;01 44 63 18 00;01 44 63 01 29;http://rocroysvp.fr/;rocroy-st-leon@wanadoo.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;59200229900028;711;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.9423;48.87866628811133, 2.349311375979885;CONTRAT D'ASSOCIATION TOUTES CLASSES;Paris;Paris;Ile-de-France;652277.3;6864490.6;EPSG:2154;;48.87866628811133;2.349311375979885;Numéro de rue;1980-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;30;0750212Y;;;;;;01000;BASSIN PARIS
0920142E;Lycée Louis Pasteur;Lycée;Public;21 boulevard d'Inkermann;;;92200;92051;Neuilly-sur-Seine;092;25;11;;;1;0;0;01 46 24 15 01;01 47 22 56 00;https://lyc-pasteur-neuilly.ac-versailles.fr/;0920142E@ac-versailles.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;19920142700010;697;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.8251;48.88595460363033, 2.274384237955365;SANS OBJET;Hauts-de-Seine;Versailles;Ile-de-France;646789.6;6865348.9;EPSG:2154;;48.88595460363033;2.274384237955365;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;302;LYCEE D ENSEIGNEMENT GENERAL;99;0922882H;;;;;;25015;092E-NEUILLY-SUR-SEINE
0920855E;Collège Robert Doisneau;Collège;Public;2 rue du 11 Novembre;;;92120;92049;Montrouge;092;25;11;;;0;0;0;01 41 17 22 22;01 41 17 22 04;https://clg-doisneau-montrouge.ac-versailles.fr/;0920855E@ac-versailles.fr;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1;19920855400014;461;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.12562;48.820399338040694, 2.3168455256248945;SANS OBJET;Hauts-de-Seine;Versailles;Ile-de-France;649840.2;6858032.0;EPSG:2154;;48.820399338040694;2.3168455256248945;Numéro de rue;1967-09-28;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0920880G;;;;;;25013;092A-ANTONY
0941781A;Collège Henri Wallon;Collège;Public;3 place Danton;;;94200;94041;Ivry-sur-Seine;094;24;11;;;0;0;0;01 45 15 03 07;01 45 15 03 01;http://www.college-wallon-ivry.fr/;ce.0941781a@ac-creteil.fr;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;REP;0;19941781700012;560;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.13438;48.81500527710868, 2.381185722625792;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;654559.5;6857393.3;EPSG:2154;Circonscription d'inspection du 1er degré SDEI 1;48.81500527710868;2.381185722625792;Numéro de rue;1982-09-15;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;;;;0941329J;;;24943;94 BASSIN 3-OUEST (DIST. 6, 7, 8 ET 9)
0920068Z;Collège Maison Blanche;Collège;Public;14 rue de la Maison-Blanche;;;92140;92023;Clamart;092;25;11;;;0;0;0;01 46 45 05 60;01 46 45 00 03;https://clg-maisonblanche-clamart.ac-versailles.fr/;0920068Z@ac-versailles.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;19920068400017;820;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.3213;48.80266235913288, 2.2695263795779077;SANS OBJET;Hauts-de-Seine;Versailles;Ile-de-France;646347.7;6856091.0;EPSG:2154;;48.80266235913288;2.2695263795779077;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0920653K;;;;;;25018;092F-VANVES
0755052J;Collège privé N'R Hatorah;Collège;Privé;1 rue Henri Turot;;;75019;75119;Paris;075;01;11;;;0;0;0;01 42 06 53 71;01 42 06 95 47;;chaare@wanadoo.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;49797644900023;190;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.16996;48.87668931036021, 2.37251345875158;CONTRAT D'ASSOCIATION TOUTES CLASSES;Paris;Paris;Ile-de-France;653977.2;6864257.0;EPSG:2154;;48.87668931036021;2.37251345875158;Numéro de rue;2002-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;30;0755052J;;;;;;01000;BASSIN PARIS
0940100Y;Collège Plaisance;Collège;Public;97 avenue Laferrière;;;94000;94028;Créteil;094;24;11;;;0;0;0;01 42 07 24 23;01 42 07 58 38;http://www.college-plaisance.net;ce.0940100y@ac-creteil.fr;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;19940100100011;402;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.11852;48.8005440727486, 2.4568773355610225;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;660106.5;6855744.5;EPSG:2154;Circonscription d'inspection du 1er degré SDEI 1;48.8005440727486;2.4568773355610225;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0940100Y;;;0941329J;;;24942;94 BASSIN 2-CENTRAL (DIST 3, 4, 5 ET 10)
0922523T;Collège Les Bruyères;Collège;Public;6 rue Volta;;;92400;92026;Courbevoie;092;25;11;;;0;0;0;01 49 05 02 30;;https://clg-bruyeres-courbevoie.ac-versailles.fr/;0922523T@ac-versailles.fr;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;;0;19922292800012;632;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.6594;48.90171159812025, 2.2687422054857187;SANS OBJET;Hauts-de-Seine;Versailles;Ile-de-France;646392.1;6867104.8;EPSG:2154;Circonscription d'inspection du 1er degré de Nanterre - Coordination ASH I;48.90171159812025;2.2687422054857187;Numéro de rue;2003-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0922523T;;;0922540L;;;25015;092E-NEUILLY-SUR-SEINE
0940137N;Lycée professionnel la Source - site Val de beauté;Lycée;Public;5 rue de la Muette;;;94130;94052;Nogent-sur-Marne;094;24;11;;;0;0;1;01 48 73 34 81;01 48 75 73 84;http://lasource-nogent.fr;ce.0941634R@ac-creteil.fr;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;;1;19940137300014;413;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.4160;48.830184203953856, 2.465733598651929;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;660779.3;6859035.7;EPSG:2154;;48.830184203953856;2.465733598651929;Numéro de rue;1960-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;1;0;;306;LYCEE POLYVALENT;99;;;;;;;24941;94 BASSIN 1-EST (DIST. 1 ET 2)
0921623P;Collège Jean Jaurès;Collège;Public;1 rue René Véziel;;;92110;92024;Clichy;092;25;11;;;0;0;0;01 47 31 78 05;01 47 31 17 84;https://clg-jaures-clichy.ac-versailles.fr/;0921623P@ac-versailles.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;REP;1;19921623500010;567;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.11127;48.906067935859944, 2.3074839689415936;SANS OBJET;Hauts-de-Seine;Versailles;Ile-de-France;649236.4;6867563.6;EPSG:2154;Circonscription d'inspection du 1er degré de Nanterre - Coordination ASH I;48.906067935859944;2.3074839689415936;Numéro de rue;1975-04-25;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0922595W;;;0922540L;;;25014;092C-GENNEVILLIERS
0754757N;Collège privé Notre-Dame de Sion;Collège;Privé;61 rue Notre-Dame des Champs;;;75006;75106;Paris;075;01;11;;;0;0;0;01 44 32 06 70;01 44 32 06 99;http://www.sion-paris.fr;ndsion@sion-paris.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;77566400600043;390;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.10511;48.84373834521648, 2.3310526394543585;CONTRAT D'ASSOCIATION TOUTES CLASSES;Paris;Paris;Ile-de-France;650905.3;6860618.1;EPSG:2154;;48.84373834521648;2.3310526394543585;Numéro de rue;1995-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;30;0752924W;;;;;;01000;BASSIN PARIS
0930960N;Lycée professionnel privé ORT Daniel Mayer;Lycée;Privé;39-45 rue Raspail;;;93100;93048;Montreuil;093;24;11;;;0;0;1;01 49 88 46 50;01 49 88 46 72;https://ort-france.fr/montreuil;ce.0930960n@ac-creteil.fr;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;77568810400113;234;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.10004;48.85283000352504, 2.4250052027638027;CONTRAT D'ASSOCIATION TOUTES CLASSES;Seine-Saint-Denis;Créteil;Ile-de-France;657807.8;6861574.7;EPSG:2154;;48.85283000352504;2.4250052027638027;Numéro de rue;1968-03-29;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;320;LYCEE PROFESSIONNEL;30;;;;;;;24933;93 BASSIN 3 (DIST. 5 ET 6)
0752538B;Collège Rodin;Collège;Public;19 rue Corvisart;;;75013;75113;Paris;075;01;11;;;0;0;0;01 55 43 10 00;01 55 43 10 01;https://pia.ac-paris.fr/serail/jcms/s2_111988/fr/accueil;ce.0752538B@ac-paris.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;19752538900015;456;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.11277;48.83256989645171, 2.347148550517291;SANS OBJET;Paris;Paris;Ile-de-France;652076.3;6859366.4;EPSG:2154;;48.83256989645171;2.347148550517291;Numéro de rue;1977-03-11;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0750525N;;;;075002;ZAP 5-13;01000;BASSIN PARIS
0750787Y;LP des arts graphiques et du livre Corvisart-Tolbiac - site Corvisart;Lycée;Public;61 rue Corvisart;;;75013;75113;Paris;075;01;11;;;0;0;1;01 44 08 65 00;01 45 35 03 90;http://lyc-corvisart-tolbiac.ac-paris.fr;ce.0750787Y@ac-paris.fr;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;;1;19750787400018;369;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.3343;48.83037686355069, 2.3488965315970085;SANS OBJET;Paris;Paris;Ile-de-France;652202.6;6859121.5;EPSG:2154;;48.83037686355069;2.3488965315970085;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;1;0;;320;LYCEE PROFESSIONNEL;99;0750787Y;;;;075002;ZAP 5-13;01000;BASSIN PARIS
0921913E;Collège Notre-Dame de Sainte-Croix;Collège;Privé;30 avenue du Roule;;;92200;92051;Neuilly-sur-Seine;092;25;11;;;0;0;0;01 46 43 19 50;01 46 37 23 12;http://www.saintecroix-de-neuilly.com;0921913E@ac-versailles.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;40174982500014;802;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.6464;48.88195175052507, 2.2805094221726585;CONTRAT D'ASSOCIATION TOUTES CLASSES;Hauts-de-Seine;Versailles;Ile-de-France;647234.7;6864899.7;EPSG:2154;;48.88195175052507;2.2805094221726585;Numéro de rue;1980-02-26;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;30;0922686V;;;;;;25015;092E-NEUILLY-SUR-SEINE
0750673Z;Lycée Colbert;Lycée;Public;27 rue Château Landon;;;75010;75110;Paris;075;01;11;;;1;0;0;01 44 89 88 20;01 40 37 45 48;http://lyc-colbert.ac-paris.fr;ce.0750673Z@ac-paris.fr;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;;0;19750673600010;640;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.9426;48.88270546564568, 2.3634152185070483;SANS OBJET;Paris;Paris;Ile-de-France;653315.3;6864931.3;EPSG:2154;;48.88270546564568;2.3634152185070483;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;302;LYCEE D ENSEIGNEMENT GENERAL;99;0753047E;;;;075007;ZAP 10-19;01000;BASSIN PARIS
0750558Z;Lycée polyvalent Paul Poiret;Lycée;Public;19 rue des Taillandiers;;;75011;75111;Paris;075;01;11;;;0;0;1;01 55 28 82 00;01 55 28 82 19;https://www.lycee-paul-poiret.org/;lycee.paulpoiret@yahoo.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1;19750558900030;118;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.14497;48.85457591972869, 2.3750203307907487;SANS OBJET;Paris;Paris;Ile-de-France;654141.6;6861796.7;EPSG:2154;;48.85457591972869;2.3750203307907487;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;306;LYCEE POLYVALENT;99;0750788Z;;;;075008;ZAP 11-20;01000;BASSIN PARIS
0750654D;Lycée Henri-IV;Lycée;Public;23 rue Clovis;;;75005;75105;Paris;075;01;11;;;1;1;0;01 44 41 21 21;01 43 29 95 21;https://lycee-henri4.com/;ce.0750654d@ac-paris.fr;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;;0;19750654600013;792;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.4617;48.846358457166815, 2.3473846168330463;SANS OBJET;Paris;Paris;Ile-de-France;652106.3;6860899.4;EPSG:2154;;48.846358457166815;2.3473846168330463;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;300;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;99;0752531U;;;;075002;ZAP 5-13;01000;BASSIN PARIS
0750788Z;LP Marcel Deprez;Lycée;Public;39 rue de la Roquette;;;75011;75111;Paris;075;01;11;;;0;0;1;01 56 98 47 00;01 56 98 47 01;http://lyc-marcel-deprez.ac-paris.fr;ce.0750788Z@ac-paris.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1;19750788200011;413;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.12949;48.85523125977415, 2.3735896106155514;SANS OBJET;Paris;Paris;Ile-de-France;654037.2;6861870.4;EPSG:2154;;48.85523125977415;2.3735896106155514;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;320;LYCEE PROFESSIONNEL;99;0750788Z;;;;075008;ZAP 11-20;01000;BASSIN PARIS
0750683K;Lycée Claude Monet;Lycée;Public;1 rue du Docteur Magnan;;;75013;75113;Paris;075;01;11;;;1;0;0;01 56 61 90 00;01 56 61 90 02;https://clg-claude-monet.ac-paris.fr;ce.0750683k@ac-paris.fr;1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;;0;19750683500010;1030;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.1756;48.82743361046444, 2.3623234040857297;SANS OBJET;Paris;Paris;Ile-de-France;653185.6;6858786.2;EPSG:2154;;48.82743361046444;2.3623234040857297;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;302;LYCEE D ENSEIGNEMENT GENERAL;99;0752539C;;;;075002;ZAP 5-13;01000;BASSIN PARIS
0754003U;Collège privé Lucien de Hirsch;Collège;Privé;70 avenue Secretan;;;75019;75119;Paris;075;01;11;;;0;0;0;01 42 08 84 14;01 42 41 54 48;http://www.luciendehirsch.fr/;ce.0754003U@ac-paris.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;78477860700027;376;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.14301;48.87973125043814, 2.3763765131614325;CONTRAT D'ASSOCIATION TOUTES CLASSES;Paris;Paris;Ile-de-France;654263.2;6864593.0;EPSG:2154;;48.87973125043814;2.3763765131614325;Numéro de rue;1968-02-23;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;30;0754003U;;;;;;01000;BASSIN PARIS
0920919Z;Lycée Notre-Dame de Sainte-Croix;Lycée;Privé;30 avenue du Roule;;;92200;92051;Neuilly-sur-Seine;092;25;11;;;1;0;0;01 46 43 19 50;01 47 38 74 13;http://www.saintecroix-de-neuilly.com;0920919Z@ac-versailles.fr;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;;0;40174982500014;624;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.5725;48.88195175052507, 2.2805094221726585;CONTRAT D'ASSOCIATION TOUTES CLASSES;Hauts-de-Seine;Versailles;Ile-de-France;647234.7;6864899.7;EPSG:2154;;48.88195175052507;2.2805094221726585;Numéro de rue;1968-03-21;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;300;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;30;0922686V;;;;;;25015;092E-NEUILLY-SUR-SEINE
0750387N;Collège Pierre Jean de Béranger;Collège;Public;5 rue Béranger;;;75003;75103;Paris;075;01;11;;;0;0;0;01 42 78 46 28;01 42 78 57 30;https://pia.ac-paris.fr/serail/jcms/s1_2586584/fr/accueil;ce.0750387N@ac-paris.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;19750387300014;336;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.12901;48.865017315684455, 2.364259777424325;SANS OBJET;Paris;Paris;Ile-de-France;653361.4;6862964.0;EPSG:2154;;48.865017315684455;2.364259777424325;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0750387N;;;;075001;ZAP 1-2-3-4-12;01000;BASSIN PARIS
0932579Y;Collège Césaria Evora;Collège;Public;28 rue des jardins Dufour;;;93100;93048;Montreuil;093;24;11;;;0;0;0;01 48 57 47 00;;https://evora-montreuil.webcollege.seinesaintdenis.fr/;ce.0932579y@ac-creteil.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;REP;0;20004548200011;564;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.16591;48.8665853173967, 2.460121583402077;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;660395.0;6863086.0;EPSG:2154;;48.8665853173967;2.460121583402077;BATIMENT;2014-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0932579Y;;;;;;24933;93 BASSIN 3 (DIST. 5 ET 6)
0941679P;Collège Albert Cron;Collège;Public;5 rue Marcel Sembat;;;94270;94043;Le Kremlin-Bicêtre;094;24;11;;;0;0;0;01 46 58 11 03;01 46 58 00 99;;ce.0941679p@ac-creteil.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;19941679300016;342;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.10051;48.808216477695915, 2.350122271814376;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;652272.3;6856656.8;EPSG:2154;Circonscription d'inspection du 1er degré SDEI 1;48.808216477695915;2.350122271814376;Numéro de rue;1979-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;;;;0941329J;;;24943;94 BASSIN 3-OUEST (DIST. 6, 7, 8 ET 9)
0752896R;Collège privé Notre-Dame de France;Collège;Privé;63 rue de la Santé;;;75013;75113;Paris;075;01;11;;;0;0;0;01 44 08 69 70;01 44 08 69 71;https://www.notredamedefrance.fr/;ce.0752896R@ac-paris.fr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;78454450400011;353;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.2767;48.83306343413634, 2.341367507753693;CONTRAT D'ASSOCIATION TOUTES CLASSES;Paris;Paris;Ile-de-France;651652.4;6859424.8;EPSG:2154;;48.83306343413634;2.341367507753693;Numéro de rue;1980-07-31;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;30;0755840R;;;;;;01000;BASSIN PARIS
0750787Y;LP des arts graphiques et du livre Corvisart-Tolbiac - site Tolbiac;Lycée;Public;63 rue du Moulinet;;;75013;75113;Paris;075;01;11;;;0;0;1;01 53 62 81 50;01 45 65 14 07;http://lyc-corvisart-tolbiac.ac-paris.fr;ce.0750787Y@ac-paris.fr;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1;19750787400018;369;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.10707;48.83037686355069, 2.3488965315970085;SANS OBJET;Paris;Paris;Ile-de-France;652202.6;6859121.5;EPSG:2154;;48.83037686355069;2.3488965315970085;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;1;0;;320;LYCEE PROFESSIONNEL;99;0750787Y;;;;075002;ZAP 5-13;01000;BASSIN PARIS
0750802P;LP du bâtiment Hector Guimard;Lycée;Public;19 rue Curial;;;75019;75119;Paris;075;01;11;;;0;0;1;01 40 37 74 47;01 40 35 53 53;https://lyc-hectorguimard.ac-paris.fr;ce.0750802P@ac-paris.fr;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;;1;19750802100015;474;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.10375;48.89267490133086, 2.3726972336203542;SANS OBJET;Paris;Paris;Ile-de-France;654004.8;6866034.4;EPSG:2154;;48.89267490133086;2.3726972336203542;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;320;LYCEE PROFESSIONNEL;99;0750802P;;;;075007;ZAP 10-19;01000;BASSIN PARIS
0752957G;Collège Georges Braque;Collège;Public;91 rue Brillat-Savarin;;;75013;75113;Paris;075;01;11;;;0;0;0;01 45 88 51 01;01 45 88 46 65;https://clg-georges-braque.ac-paris.fr;ce.0752957g@ac-paris.fr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;0;19752957100014;497;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.8531;48.824587985853825, 2.3428857076697844;SANS OBJET;Paris;Paris;Ile-de-France;651756.0;6858481.5;EPSG:2154;;48.824587985853825;2.3428857076697844;Numéro de rue;1981-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;340;COLLEGE;99;0750525N;;;;075002;ZAP 5-13;01000;BASSIN PARIS
0750660K;Lycée Fénelon;Lycée;Public;2 rue de l'Eperon;;;75006;75106;Paris;075;01;11;;;1;0;0;01 44 41 18 88;01 43 26 40 04;http://lyc-fenelon.ac-paris.fr;ce.0750660k@ac-paris.fr;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;;0;19750660300012;500;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.2434;48.853251977501536, 2.340812500406945;SANS OBJET;Paris;Paris;Ile-de-France;651630.4;6861669.9;EPSG:2154;;48.853251977501536;2.340812500406945;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;302;LYCEE D ENSEIGNEMENT GENERAL;99;0752527P;;;;075003;ZAP 6-14;01000;BASSIN PARIS
0930126G;Lycée polyvalent Auguste Blanqui;Lycée;Public;54 rue Charles Schmidt;BP 196;;93400;93070;Saint-Ouen;093;24;11;;;1;1;1;01 49 18 16 80;01 49 18 16 84;https://www.lyceeblanqui.fr/;ce.0930126G@ac-creteil.fr;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;;0;19930126800025;844;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.4177;48.90303260775702, 2.333941143279612;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;651172.9;6867209.4;EPSG:2154;;48.90303260775702;2.333941143279612;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;306;LYCEE POLYVALENT;99;;;;;;;24931;93 BASSIN 1 (DIST. 1 ET 2)
0750679F;Lycée Paul Valéry;Lycée;Public;38 boulevard Soult;;;75012;75112;Paris;075;01;11;;;1;1;0;01 44 75 67 70;01 43 43 84 13;http://lyc-paulvalery.ac-paris.fr;ce.0750679f@ac-paris.fr;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;;0;19750679300011;591;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.7781;48.83984177110137, 2.4091788098407485;SANS OBJET;Paris;Paris;Ile-de-France;656635.7;6860139.1;EPSG:2154;;48.83984177110137;2.4091788098407485;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;300;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;99;0752537A;;;;075001;ZAP 1-2-3-4-12;01000;BASSIN PARIS
