HOUSE,STREET,POSTAL_CODE,PID,ZONE_CODE,LONGITUDE,LATITUDE
13649,Larner Rd,V3R 5K3,2004216,RF,-122.8437029,49.20166191
13650,102 Ave,V3T 1N6,27800032,C-8,-122.8436795,49.18765816
13650,110A Ave,V3R 2B1,9721304,RF,-122.8438262,49.20345594
13650,112 Ave,V3R 2G3,10340611,RF,-122.8438994,49.20599931
13650,Bentley Rd,V3R 5C2,949043,RF,-122.8435882,49.20228235
13650,Howey Rd,V3R 5K6,7724403,RF,-122.842577,49.20147561
13651,Howey Rd,V3R 5K7,896667,RF,-122.8422705,49.20162631
13652,108 Ave,V3T 2K5,8619883,C-8,-122.8437271,49.19867826
13652,111 Ave,V3R 2B9,664022,RF,-122.8437571,49.20409938
13653,111 Ave,V3R 2C1,10340700,RF,-122.8436419,49.20442342
13654,104 Ave,V3T 1W2,9682163,CHI,-122.843882,49.19143645
13654,111 Ave,V3R 2B9,7212208,RF,-122.8435063,49.20409796
13654,Grosvenor Rd,V3R 5C9,5572240,C-8,-122.8437614,49.19969218
13654,Larner Rd,V3R 5K2,10095764,RF,-122.8438613,49.20133739
13655,104 Ave,V3T 1W3,511285,C-8,-122.8437312,49.19173247
13655,108 Ave,V3T 2K4,7765525,C-8,-122.8436041,49.19896181
13655,111A Ave,V3R 2C8,10340653,RF,-122.8439067,49.20541966
13656,Howey Rd,V3R 5K6,9538038,RF,-122.8424103,49.20134252
13657,105 Ave,V3T 1Z9,1920618,RF,-122.843643,49.19366177
13657,Howey Rd,V3R 5K7,2159538,RF,-122.8421037,49.20150006
13657,Larner Rd,V3R 5K3,10583874,RF,-122.8435113,49.20150486
13658,111A Ave,V3R 2C9,10340696,RF,-122.8436354,49.20509339
13659,111A Ave,V3R 2C8,10308296,RF,-122.8436306,49.20541811
13660,104A Ave,V3T 1Y8,8633801,CHI,-122.8435856,49.19258215
13660,108 Ave,V3T 2K5,7907796,C-8,-122.8434691,49.19867809
13660,110A Ave,V3R 2B1,9721321,RF,-122.8435754,49.20345443
13660,112 Ave,V3R 2G3,10340645,RF,-122.8436233,49.20599776
13660,Howey Rd,V3R 5K6,9537961,RF,-122.8420552,49.2011063
13661,104A Ave,V3T 1Y7,927228,C-8,-122.843622,49.19291098
13662,Larner Rd,V3R 5K2,7428634,RF,-122.8436705,49.20118502
13664,104 Ave,V3T 1W2,24906841,CHI,-122.8436118,49.19144699
13665,105 Ave,V3T 1Z9,648205,RF,-122.8433399,49.1936574
13665,111A Ave,V3R 2C8,10321276,RF,-122.8433545,49.20541666
13665,96 Ave,V3V 1Z1,10038949,C-8,-122.8436517,49.17717594
13665,97A Ave,V3T 1A5,910775,RM-D,-122.8438862,49.1793937
13665,Larner Rd,V3R 5K3,2265028,RF,-122.8433191,49.20128673
13666,Bentley Rd,V3R 5C3,9537988,RF,-122.8430714,49.20255717
13667,Grosvenor Rd,V3R 5E1,2336669,RF,-122.8434917,49.20030044
13668,108 Ave,V3T 2K5,7902280,C-8,-122.8432182,49.19867784
13668,110A Ave,V3R 2B1,9721355,RF,-122.8433246,49.20345292
13668,111A Ave,V3R 2C9,10321284,RF,-122.8433593,49.20509193
13668,112 Ave,V3R 2G3,10321268,RF,-122.8433474,49.20599621
13668,Larner Rd,V3R 5K2,10095781,RF,-122.8434797,49.20103256
13668,Whalley Blvd,V3R 5J7,10934693,C-8,-122.8434116,49.19941447
13669,104 Ave,V3T 1W3,8498954,CG-1,-122.8431811,49.19172749
13669,111 Ave,V3R 2C1,10321306,RF,-122.8433658,49.20442187
13670,105 Ave,V3T 4Y5,7097506,C-8,-122.8432248,49.1933496
13670,94A Ave,V3V 1N1,9535586,CD,-122.843756,49.17451217
13672,Bentley Rd,V3R 5C3,2147548,RF,-122.8428724,49.20267456
13672,Larner Rd,V3R 5K2,600491,RF,-122.8432889,49.20088019
13673,108 Ave,V3T 5T4,7765533,C-8,-122.8431785,49.19897409
13673,97A Ave,V3T 1A5,8140936,RF,-122.8435899,49.17939509
13673,Larner Rd,V3R 5K3,5637911,RF,-122.8431466,49.20115921
13674,104A Ave,V3T 1Y8,443549,C-8,-122.8432033,49.19257012
13674,111 Ave,V3R 2B9,497924,RF,-122.8432553,49.20409654
13675,105 Ave,V3T 1Z9,10188746,RF,-122.843019,49.19365804
13675,Grosvenor Rd,V3R 5E1,4292367,RF,-122.8432788,49.20041484
13677,111A Ave,V3R 2C8,4706331,RF,-122.8430786,49.20541511
13678,110A Ave,V3R 2B1,9721371,RF,-122.8430738,49.20345141
13678,111A Ave,V3R 2C9,10300139,RF,-122.8430833,49.20509038
13678,112 Ave,V3R 2G3,8279560,RF,-122.8430713,49.20599467
13679,111 Ave,V3R 2C1,10300147,RF,-122.8431504,49.20441357
13680,105A Ave,V3T 2B3,24393789,C-15,-122.8434918,49.19427971
13681,Larner Rd,V3R 5K3,5637872,RF,-122.842985,49.20102163
13683,104 Ave,V3T 1W3,716642,CHI,-122.8427813,49.19171723
13683,97A Ave,V3T 1A5,9767941,RF,-122.8433391,49.17939619
13683,Grosvenor Rd,V3R 5E1,10095802,RF,-122.843012,49.20055778
13684,104A Ave,V3T 1Y8,9603140,C-8,-122.8429647,49.19256979
13684,105A Ave,V3T 2B3,9686479,RF,-122.842908,49.19426471
13684,111 Ave,V3R 2B9,9907980,RF,-122.8430045,49.20409511
13684,Bentley Rd,V3R 5C3,4111320,RF,-122.84267,49.20277737
13686,107A Ave,V3T 2H3,7338872,RF,-122.8427328,49.1973885
13686,110A Ave,V3R 2B1,9721380,RF,-122.8428228,49.2034499
13686,94A Ave,V3V 1N1,1439588,CD,-122.8433061,49.17453209
13687,111A Ave,V3R 2C8,10345868,RF,-122.8428025,49.20541365
13688,112 Ave,V3R 2G3,10345833,RF,-122.8427954,49.20599312
13688,Bentley Rd,V3R 5C3,564737,RF,-122.842445,49.20289247
13688,Grosvenor Rd,V3R 5E2,9835229,RF,-122.8425488,49.20036233
13689,104 Ave,V3T 1W3,659924,CHI,-122.8423243,49.19171318
13689,111 Ave,V3R 2C1,10345906,RF,-122.8428137,49.20441878
13690,111A Ave,V3R 2C9,10345965,RF,-122.8426693,49.2050881
13690,Bentley Rd,V3R 5C3,9651683,RF,-122.8422396,49.20300598
13691,100 Ave,V3T 1J1,10142746,RF,-122.8429195,49.18444775
13692,105A Ave,V3T 2B3,9686487,RF,-122.8426888,49.19426145
13692,111 Ave,V3R 2B9,7433671,RF,-122.8427535,49.20409378
13694,110A Ave,V3R 2B1,3891658,RF,-122.842572,49.20344838
13696,104 Ave,V3T 1W4,7047959,C-8,-122.8427543,49.19142366
13697,111A Ave,V3R 2C8,10345892,RF,-122.8425266,49.2054121
13697,Grosvenor Rd,V3R 5E3,590291,RF,-122.8426296,49.20076271
13698,112 Ave,V3R 2G3,10345850,RF,-122.8425193,49.20599157
13698,Grosvenor Rd,V3R 5E2,9835245,RF,-122.8423279,49.20047687
13699,111 Ave,V3R 2C1,10345931,RF,-122.8425378,49.20441723
13700,111 Ave,V3R 2B9,9907998,RF,-122.8425027,49.20409236
13701,108 Ave,V3T 2K6,25107780,RF,-122.8424009,49.19907054
13702,Bentley Rd,V3R 5C3,550400,RF,-122.8420259,49.20312074
13703,Grosvenor Rd,V3R 5E3,10054243,RF,-122.8424247,49.20087262
13704,104 Ave,V3T 1W4,13227726,CHI,-122.8424703,49.19141995
13704,110A Ave,V3R 2B1,9721401,RF,-122.8422066,49.20347595
13704,Grosvenor Rd,V3R 5E4,2149346,RF,-122.8418971,49.20068722
13705,100 Ave,V3T 1J1,855014,RF,-122.8425727,49.18444224
13705,97A Ave,V3T 1A6,4669479,RF,-122.8426866,49.17939917
13707,105 Ave,V3T 2A1,546569,RF,-122.8421298,49.19365907
13707,108 Ave,V3T 2K6,8578761,RF,-122.8421977,49.19903995
13708,105A Ave,V3T 2B4,9686509,RF,-122.8421669,49.19425704
13710,111 Ave,V3R 2B9,3999670,RF,-122.8422518,49.20409093
13710,111A Ave,V3R 2C9,10021191,RF,-122.8422552,49.20508591
13710,112 Ave,V3R 2G3,2448912,RF,-122.8422223,49.20598891
13710,94A Ave,V3V 1N1,5811538,C-8,-122.842893,49.17453131
13711,111 Ave,V3R 2C1,10021116,RF,-122.8422617,49.20441568
13711,111A Ave,V3R 2C8,8042888,RF,-122.8422505,49.20541064
13713,100 Ave,V3T 1J1,10176136,RF,-122.8422756,49.1844394
13713,Grosvenor Rd,V3R 5E3,9537937,RF,-122.8422336,49.20097536
13716,Bentley Rd,V3R 5C3,3235912,RF,-122.8418123,49.20323541
13717,108 Ave,V3T 2K6,2258391,RF,-122.8419436,49.19903996
13718,104 Ave,V3T 1W4,11424133,CHI,-122.8421809,49.19140677
13718,105A Ave,V3T 2B4,645869,RF,-122.8419333,49.19425456
13718,112 Ave,V3R 2G3,10253467,RF,-122.8419672,49.20598847
13718,Grosvenor Rd,V3R 5E4,2405792,RF,-122.8417186,49.20078197
13720,111 Ave,V3R 2B9,4847229,RF,-122.842001,49.20408951
13720,111A Ave,V3R 2C9,10021221,RF,-122.841989,49.2050842
13721,105 Ave,V3T 2A1,10188771,RF,-122.8418248,49.19365514
13721,111 Ave,V3R 2C1,10021147,RF,-122.8419858,49.20441413
13721,111A Ave,V3R 2C8,10253432,RF,-122.8419745,49.20540927
13723,100 Ave,V3T 1J1,1801180,RF,-122.8419899,49.18443649
13723,97A Ave,V3T 1A6,9770313,RF,-122.842185,49.17940136
13723,Larner Rd,V3R 5K4,9875361,RF,-122.8415814,49.20041378
13724,Grosvenor Rd,V3R 5E4,2792796,RF,-122.8414712,49.20091413
13726,105A Ave,V3T 2B4,9686525,RF,-122.8417001,49.19425217
13726,Bentley Rd,V3R 5C3,10311254,RF,-122.8415989,49.20335016
13726,Larner Rd,V3R 5K5,2356597,RF,-122.841968,49.20021056
13727,111 Ave,V3R 2C1,9915141,RF,-122.8417097,49.20441258
13728,112 Ave,V3R 2G3,9957243,RF,-122.8417038,49.20598703
13729,105A Ave,V3T 2B5,6559778,RF,-122.8414403,49.19457403
13729,111A Ave,V3R 2C8,3392708,RF,-122.8417111,49.20540774
13729,Larner Rd,V3R 5K4,9765956,RF,-122.8414141,49.20028042
13730,102 Ave,V3T 1N8,2325641,RF,-122.8419155,49.18765384
13730,111 Ave,V3R 2B9,9908005,RF,-122.84175,49.20408808
13730,111A Ave,V3R 2C9,8311161,RF,-122.841716,49.2050813
13730,Larner Rd,V3R 5K5,9835296,RF,-122.8418149,49.20008226
13731,111 Ave,V3R 2C1,9915117,RF,-122.8414338,49.20441103
13732,112 Ave,V3R 2G3,9957235,RF,-122.8414527,49.20598569
13733,108 Ave,V3T 2K6,11272091,RF,-122.8415395,49.19903697
13733,Grosvenor Rd,V3R 5E5,740951,RF,-122.8417178,49.20125144
13734,104 Ave,V3T 1W5,8279039,C-8,-122.8416,49.19142657
13734,105A Ave,V3T 2B4,9686541,RF,-122.8414781,49.19425081
13734,111A Ave,V3R 2C9,2371405,RF,-122.8414202,49.20508584
13734,Grosvenor Rd,V3R 5E4,6549691,RF,-122.8412585,49.20103024
13735,Larner Rd,V3R 5K4,9875395,RF,-122.8412469,49.20014696
13736,Bentley Rd,V3R 5C3,10311262,RF,-122.8413853,49.20346492
13736,Larner Rd,V3R 5K5,9847898,RF,-122.8416485,49.19995466
13737,105 Ave,V3T 2A1,10188797,RF,-122.8415141,49.19365102
13737,Grosvenor Rd,V3R 5E5,4781163,RF,-122.8415489,49.20134215
13738,105 Ave,V3T 2A2,6569951,C-35,-122.8417033,49.19332808
13739,111A Ave,V3R 2C8,9957197,RF,-122.8414602,49.20540613
13740,111 Ave,V3R 2B9,9908013,RF,-122.8414992,49.20408665
13740,94A Ave,V3V 1N1,26506998,CD,-122.84205,49.17451181
13741,111 Ave,V3R 2C1,9915095,RF,-122.8411577,49.20440948
13741,Larner Rd,V3R 5K4,9875425,RF,-122.8411098,49.20003424
13742,102 Ave,V3T 1N8,2850249,RM-D,-122.841538,49.18765008
13742,Larner Rd,V3R 5K5,9847910,RF,-122.8414851,49.19982535
13744,105A Ave,V3T 2B4,2970431,RF,-122.8412344,49.19424729
13744,112 Ave,V3R 2G3,9957227,RF,-122.8412017,49.20598435
13745,105 Ave,V3T 2A1,10188835,RF,-122.8412034,49.1936469
13746,105 Ave,V3T 2A2,10534245,C-35,-122.8413776,49.19332187
13746,Bentley Rd,V3R 5C3,8753491,RF,-122.841065,49.20363701
13747,104 Ave,V3T 1W6,8494991,C-35,-122.8415567,49.19179461
13748,104 Ave,V3T 1W5,7159021,C-8,-122.841156,49.19140156
13748,Grosvenor Rd,V3R 5E6,10218734,RF,-122.840847,49.20125284
13749,111A Ave,V3R 2C8,9957201,RF,-122.8412093,49.20540452
13749,Larner Rd,V3R 5K4,8956588,RF,-122.8409125,49.19988015
13750,111 Ave,V3R 2B9,9908021,RF,-122.8411638,49.20408178
13750,111A Ave,V3R 2C9,9915168,RF,-122.8411619,49.20507802
13750,96 Ave,V3V 1Z2,7207972,CD,-122.8424406,49.1768222
13750,Larner Rd,V3R 5K5,9847936,RF,-122.8413339,49.19970802
13751,111 Ave,V3R 2C1,2591545,RF,-122.8408817,49.20440792
13752,105 Ave,V3T 2A2,10534253,C-35,-122.8410779,49.19331596
13752,105A Ave,V3T 2B4,9686568,RF,-122.8410015,49.1942449
13753,108 Ave,V3T 2K6,14034492,PA-1,-122.8408618,49.19903847
13753,Grosvenor Rd,V3R 5E5,11155507,RM-D,-122.8413096,49.20147252
13754,Grosvenor Rd,V3R 5E6,10218751,RF,-122.8406035,49.20138186
13755,105 Ave,V3T 2A1,10188886,RF,-122.8408928,49.19364286
13755,Larner Rd,V3R 5K4,9875441,RF,-122.8407451,49.19974669
13756,111A Ave,V3R 2C9,2827166,RF,-122.8408697,49.20507761
13756,112 Ave,V3R 2G3,30686881,RF-10,-122.8409627,49.20597918
13757,97A Ave,V3T 1A7,508853,RF,-122.8412272,49.1794057
13758,Larner Rd,V3R 5K5,9847944,RF,-122.8411675,49.19957663
13759,111 Ave,V3R 2C1,9915052,RF,-122.8406058,49.20440637
13759,111A Ave,V3R 2C8,8471070,RF,-122.8409368,49.20540306
13759,Larner Rd,V3R 5K4,9875450,RF,-122.840578,49.19961324
13760,101A Ave,V3T 1M3,10130705,RF,-122.8409613,49.18679444
13760,102 Ave,V3T 1P1,2656558,RF,-122.8409427,49.18764097
13760,105A Ave,V3T 2B4,9686584,RF,-122.8407687,49.19424241
13760,Bentley Rd,V3R 5C3,10512888,RF,-122.8406864,49.20384041
13761,Franklin Rd,V3R 5K8,10176357,RF,-122.8405131,49.20098603
13761,Grosvenor Rd,V3R 5E5,1761099,RF,-122.8409206,49.20167933
13762,Franklin Rd,V3R 5K9,6549713,RF,-122.8408975,49.20078101
13764,94A Ave,V3V 1N1,4192915,C-8,-122.8412095,49.17453946
13764,Grosvenor Rd,V3R 5E6,503037,RF,-122.8403831,49.20149885
13764,Larner Rd,V3R 5K5,9847961,RF,-122.841013,49.19944851
13766,111A Ave,V3R 2C9,9915206,RM-D,-122.8405419,49.2050749
13767,105 Ave,V3T 2A1,596647,RF,-122.8405217,49.19364117
13767,Franklin Rd,V3R 5K8,10176365,RF,-122.8403459,49.20085257
13767,Grosvenor Rd,V3R 5E5,9651667,RF,-122.840707,49.20179399
13767,Larner Rd,V3R 5K4,9875468,RF,-122.8404072,49.19947708
13768,105A Ave,V3T 2B4,9686592,RF,-122.8405358,49.19424002
13768,Franklin Rd,V3R 5K9,2196638,RF,-122.8407303,49.20064756
13769,104 Ave,V3T 1W6,29037182,C-15,-122.840618,49.19178625
13769,111A Ave,V3R 2C8,8471096,RF,-122.8406426,49.20540175
13770,101A Ave,V3T 1M3,10130713,RF,-122.8406889,49.18679171
13770,102 Ave,V3T 1P1,5619131,RF,-122.8406793,49.18764302
13771,101A Ave,V3T 1M4,10130691,RF,-122.8406837,49.18708046
13772,Grosvenor Rd,V3R 5E6,1082361,RF,-122.8401848,49.20160643
13773,108 Ave,V3T 2K6,11184353,RF,-122.8404317,49.19900301
13773,Franklin Rd,V3R 5K8,10176381,RF,-122.8401788,49.20071912
13773,Harper Rd,V3R 5L5,2092654,RF,-122.8400184,49.20387726
13774,104 Ave,V3T 1W5,699861,C-8,-122.8406446,49.19140906
13774,Franklin Rd,V3R 5K9,6549730,RF,-122.8405631,49.20051402
13775,Franklin Rd,V3R 5K8,10176390,RF,-122.8400116,49.20058566
13775,Grosvenor Rd,V3R 5E5,811513,RF,-122.8405034,49.20190327
13776,Franklin Rd,V3R 5K9,6549756,RF,-122.8403959,49.20038056
13777,Central Ave,V3T 5B5,5137365,CD,-122.8403822,49.18982354
13779,111A Ave,V3R 2C8,4190866,RF,-122.840338,49.20540052
13780,101A Ave,V3T 1M3,10169083,RF,-122.8403928,49.18678878
13780,102 Ave,V3T 1P1,675946,RF,-122.840381,49.18764062
13780,Bentley Rd,V3R 5C4,8901783,RF,-122.8401625,49.20412195
13781,101A Ave,V3T 1M4,6947701,RF,-122.8403871,49.18707752
13781,Grosvenor Rd,V3R 5E5,8945365,RF,-122.8402898,49.20201785
13781,Harper Rd,V3R 5L5,10417851,RF,-122.8397909,49.20371889
13782,108 Ave,V3T 2K7,11397870,RF,-122.840153,49.19867524
13782,Harper Rd,V3R 5L6,9609407,RF,-122.8401805,49.20356085
13785,104 Ave,V3T 1W6,25198521,C-8,-122.8401248,49.19176155
13785,Franklin Rd,V3R 5K8,10176403,RF,-122.8398444,49.20045221
13786,Franklin Rd,V3R 5K9,6549781,RF,-122.8402288,49.20024711
13786,Grosvenor Rd,V3R 5E7,10405411,RF,-122.8397563,49.2018363
13787,100 Ave,V3T 5X7,25779044,CD,-122.8403966,49.18446233
13788,105A Ave,V3T 2B4,1068920,RF,-122.8400855,49.19425962
13788,99A Ave,V3T 5E2,2943778,RF,-122.8402049,49.18319787
13789,Bentley Rd,V3R 5C5,9915036,RF,-122.8401827,49.20453504
13790,101A Ave,V3T 1M3,10169130,RF,-122.8400736,49.18678563
13790,102 Ave,V3T 1P1,10169032,RF,-122.8400474,49.18763475
13790,108 Ave,V3T 2K7,11397888,RF,-122.8398943,49.19867506
13790,Harper Rd,V3R 5L6,10512918,RF,-122.8399777,49.20339955
13791,101A Ave,V3T 1M4,10169067,RF,-122.8400668,49.18707437
13791,105A Ave,V3T 2B6,9704540,RF,-122.8401389,49.19456096
13791,111A Ave,V3R 2C8,10450874,RF,-122.8400887,49.20539747
13791,Grosvenor Rd,V3R 5E5,11155477,RF,-122.8400665,49.20213781
13791,Harper Rd,V3R 5L5,5811945,RF,-122.839583,49.20355282
13792,112 Ave,V3R 2G3,10450840,RF,-122.8400358,49.20597858
13792,Grosvenor Rd,V3R 5E7,7559585,RF,-122.8395549,49.20194297
13793,108 Ave,V3T 2K6,5572118,RF,-122.83986,49.19903797
13794,Berg Rd,V3R 5L1,7728999,RF,-122.8397987,49.20132839
13797,Franklin Rd,V3R 5K8,10176411,RF,-122.8396772,49.20031875
13798,Franklin Rd,V3R 5K9,6549802,RF,-122.8400614,49.20011365
13799,Grosvenor Rd,V3R 5E5,11155434,RF,-122.8398528,49.20225247
13801,Franklin Rd,V3R 5K8,9840141,RF,-122.8395101,49.2001853
13802,Franklin Rd,V3R 5K9,6549837,RF,-122.8398943,49.19998011
13802,Grosvenor Rd,V3R 5E7,4662831,RF,-122.8393693,49.2020482
13803,Brentwood Cr,V3R 5L7,9276629,RF,-122.8398618,49.20492904
13804,102 Ave,V3T 1P1,3335933,RF,-122.8397198,49.18762925
13804,112 Ave,V3R 2G3,10450858,RF,-122.8397287,49.20597311
13805,101A Ave,V3T 1M4,3336034,RF,-122.8397171,49.1870656
13805,104 Ave,V3T 1W7,1153331,CHI,-122.8394115,49.19191137
13805,Park Dr,V3R 5N3,10450882,RM-D,-122.8397825,49.20541155
13805,Selkirk Dr,V3R 5L3,29811236,RF,-122.838384,49.20212378
13806,101A Ave,V3T 1M3,3335950,RF,-122.8397802,49.1867835
13806,108 Ave,V3T 2K8,7973608,RF,-122.8393235,49.19866923
13806,Selkirk Dr,V3R 5L4,10275291,RF,-122.8389734,49.20212706
13807,Brentwood Cr,V3R 5L7,8453331,RF,-122.8396238,49.2047389
13807,Franklin Rd,V3R 5K8,10176420,RF,-122.8393392,49.20004878
13808,Franklin Rd,V3R 5K9,6549845,RF,-122.8397235,49.19984377
13808,Park Dr,V3R 5N4,7567430,RF,-122.8394143,49.20528176
13809,108 Ave,V3T 2K9,9150013,RF,-122.8393689,49.19903747
13809,Berg Rd,V3R 5L2,10405437,RF,-122.8394762,49.20158278
13809,Grosvenor Rd,V3R 5E5,462624,RF,-122.8396472,49.20236283
13809,Harper Rd,V3R 5L5,853194,RF,-122.8393754,49.2033791
13810,Berg Rd,V3R 5L1,10462783,RF,-122.8396037,49.20117285
13810,Cowan Rd,V3R 1X1,9150145,RF,-122.8393756,49.19962691
13810,Harper Rd,V3R 5L6,7297475,RF,-122.8396514,49.20314642
13811,101 Ave,V3T 1L5,3335992,RM-45,-122.8394829,49.18621611
13811,Brentwood Cr,V3R 5L7,9383221,RF,-122.8394199,49.20457598
13811,Central Ave,V3T 5B5,5170494,C-35,-122.8399052,49.18982287
13812,112 Ave,V3R 2G3,10450891,RF,-122.8393881,49.2059747
13812,Brentwood Cr,V3R 5L8,9554572,RF,-122.8397383,49.20432312
13812,Harper Rd,V3R 5L6,7297483,RF,-122.8394624,49.20299071
13813,Harper Rd,V3R 5L5,7722265,RF,-122.8391675,49.20322067
13813,Selkirk Dr,V3R 5L3,2366916,RF,-122.8382358,49.20200067
13814,Berg Rd,V3R 5L1,942031,RF,-122.8394445,49.20104571
13815,Brentwood Cr,V3R 5L7,9383191,RF,-122.83925,49.20444019
13815,Grosvenor Rd,V3R 5E5,11392509,RF,-122.8394333,49.20247758
13816,Brentwood Cr,V3R 5L8,2298643,RF,-122.839558,49.20417894
13817,Berg Rd,V3R 5L2,3717984,RF,-122.839309,49.20145409
13819,108 Ave,V3T 2K9,11184442,RF,-122.8390961,49.19903717
13819,Berg Rd,V3R 5L2,3718018,RF,-122.8391475,49.20132001
13819,Brentwood Cr,V3R 5L7,4709292,RF,-122.8390801,49.2043043
13819,Harper Rd,V3R 5L5,10417877,RF,-122.8389596,49.2030546
13820,104 Ave,V3T 1W9,5912784,CHI,-122.8396336,49.19135885
13820,108 Ave,V3T 2K8,1553071,RF,-122.8390134,49.19866641
13820,112 Ave,V3R 2G3,8790175,RF,-122.8390652,49.20595626
13820,Berg Rd,V3R 5L1,10462775,RF,-122.8392853,49.20091865
13820,Cowan Rd,V3R 1X1,7379587,RF,-122.8391126,49.19974891
13821,Berg Rd,V3R 5L2,3718034,RF,-122.8389935,49.20119719
13821,Grosvenor Rd,V3R 5E5,11392533,RF,-122.8392473,49.20257744
13822,Brentwood Cr,V3R 5L8,9554564,RF,-122.8393778,49.20403486
13823,Berg Rd,V3R 5L2,8783799,RF,-122.8388348,49.20107094
13823,Fraser Hwy,V3T 4E6,10122362,RF,-122.8393198,49.18088477
13824,Berg Rd,V3R 5L1,2877678,RF,-122.839126,49.20079159
13825,Brentwood Cr,V3R 5L7,9383174,RF,-122.83891,49.20416841
13827,102 Ave,V3T 1P2,8991243,RF,-122.8390212,49.18791584
13827,Berg Rd,V3R 5L2,2249031,RF,-122.8386583,49.20093018
13828,Brentwood Cr,V3R 5L8,9554548,RF,-122.8391974,49.20389068
13828,Grosvenor Rd,V3R 5E8,29811210,RF,-122.8386949,49.20240561
13829,Grosvenor Rd,V3R 5E5,10512926,RF,-122.8390821,49.20266608
13830,100 Ave,V3T 1J5,10133445,RF,-122.8389406,49.18407416
13830,112 Ave,V3R 2G3,8790205,RF,-122.8387686,49.20583272
13830,Berg Rd,V3R 5L1,10462732,RF,-122.8389667,49.20066453
13830,Park Dr,V3R 5N4,1860402,RF,-122.8391083,49.20544576
13831,108 Ave,V3T 2K9,6343112,RM-D,-122.838818,49.19903831
13831,Brentwood Cr,V3R 5L7,9383140,RF,-122.8387399,49.20403252
13832,108 Ave,V3T 2K8,2800616,RF,-122.8387142,49.19867077
13832,Brentwood Cr,V3R 5L8,6897771,RF,-122.8390171,49.2037465
13832,Cowan Rd,V3R 1X1,6343198,RF,-122.8388348,49.19989686
13834,Grosvenor Rd,V3R 5E8,29811228,RF,-122.838483,49.20250805
13835,Berg Rd,V3R 5L2,4340710,RF,-122.8384687,49.20077879
13835,Brentwood Cr,V3R 5L7,9383131,RF,-122.8385699,49.20389663
13835,Cowan Rd,V3R 1X2,3031365,RF,-122.8388774,49.20027347
13837,Selkirk Dr,V3R 5L3,5186595,RF,-122.8380637,49.20188052
13838,Brentwood Cr,V3R 5L8,9554521,RF,-122.8388369,49.20360233
13840,100 Ave,V3T 1J5,2637588,RF,-122.8386928,49.18407789
13840,Hansen Rd,V3R 5M3,2711923,RF,-122.8385773,49.20567221
13840,Selkirk Dr,V3R 5L4,10275312,RF,-122.8386697,49.20185223
13841,Brentwood Cr,V3R 5L7,1719599,RF,-122.8383962,49.20376419
13841,Harper Rd,V3R 5L5,4749537,RF,-122.8387518,49.20288843
13842,108 Ave,V3T 2K8,11442042,RF,-122.8384187,49.19866796
13842,Grosvenor Rd,V3R 5E8,9261494,RF,-122.8382792,49.20262889
13843,Cowan Rd,V3R 1X2,10189939,RF,-122.8386638,49.20038804
13844,Brentwood Cr,V3R 5L8,9608451,RF,-122.8386087,49.20348145
13844,Cowan Rd,V3R 1X1,9889876,RF,-122.8384004,49.20013274
13845,104 Ave,V3T 1W7,8665290,CHI,-122.8387065,49.19171785
13845,96 Ave,V3V 1Z2,8781141,RF,-122.8391734,49.17717604
13845,Berg Rd,V3R 5L2,8783781,RF,-122.8382789,49.20062741
13846,Hansen Rd,V3R 5M3,9820655,RF,-122.8384194,49.20554606
13846,Selkirk Dr,V3R 5L4,4888855,RF,-122.8385105,49.20172517
13847,108 Ave,V3T 2K9,1381075,RF,-122.8384379,49.19903265
13848,Fraser Hwy,V3T 4E7,2028689,RM-D,-122.8386316,49.18015669
13850,Grosvenor Rd,V3R 5E8,7913028,RF,-122.8380924,49.20272585
13850,Selkirk Dr,V3R 5L4,10275355,RF,-122.8383512,49.20159802
13851,Brentwood Cr,V3R 5L7,2417952,RF,-122.8382058,49.20358165
13852,108 Ave,V3T 2K8,11442085,RF,-122.8381232,49.19867233
13852,Hansen Rd,V3R 5M3,1860411,RF,-122.8382615,49.20541999
13853,102 Ave,V3T 1P2,7905831,CD,-122.8383286,49.18792654
13853,104 Ave,V3T 1W8,11530201,C-35,-122.8380632,49.1917049
13855,Brentwood Cr,V3R 5M1,9261052,RF,-122.8376028,49.20302076
13855,Selkirk Dr,V3R 5L3,5186609,RF,-122.8379044,49.20175346
13856,Cowan Rd,V3R 1X1,9889884,RF,-122.8380925,49.20029629
13857,Grosvenor Rd,V3R 5E9,8140693,RF,-122.8382803,49.20305275
13858,Brentwood Cr,V3R 5L9,9261524,RF,-122.8377714,49.20278362
13858,Hansen Rd,V3R 5M3,9820621,RF,-122.8381038,49.20529401
13858,Selkirk Dr,V3R 5L4,10275371,RF,-122.838192,49.20147096
13859,108 Ave,V3T 2K9,4859618,RF,-122.8380644,49.19903581
13859,Brentwood Cr,V3R 5M1,665681,RF,-122.8372044,49.2028053
13859,Selkirk Dr,V3R 5L3,5186617,RF,-122.8377452,49.20162631
13860,Selkirk Dr,V3R 5L4,10275428,RF,-122.8380328,49.2013439
13863,Selkirk Dr,V3R 5L3,5186625,RF,-122.837586,49.20149925
13865,96 Ave,V3V 1Z2,5349575,RF-G,-122.8386335,49.17717897
13865,Fraser Hwy,V3T 4E6,10995064,RM-D,-122.8381214,49.18038948
13865,Selkirk Dr,V3R 5L3,2282631,RF,-122.8374268,49.2013721
