longitude,latitude,StationID,Power,Quality,num_measures,Code,recorded_tstamp
-123.119524,49.299526,40267,-94.975,-19.7267,2,ABC4025340267,03-DEC-2021 20:44:44
-123.123257,49.280395,30377,-64.5095,-6.1625,2,ABC3036330377,06-DEC-2021 20:09:12
-123.081326,49.264427,32188,-90.5575,-23.9067,1,ABC3217432188,03-DEC-2021 19:29:05
-123.185365,49.260777,1460,-52.2298,-12.125,2,ABC014461460,05-DEC-2021 13:16:50
-123.183615,49.268886,35577,-75.9962,-17.4685,1,ABD3556335577,04-DEC-2021 00:27:53
-123.089088,49.272066,30357,-62.8005,-18.5941,1,ABC3034330357,04-DEC-2021 21:38:00
-123.127839,49.286561,55950,-79.6901,-15.0371,2,ABC5593655950,05-DEC-2021 21:33:29
-123.094021,49.262514,40166,-62.5079,-3.4274,1,ABC401540166,04-DEC-2021 22:58:19
-123.118158,49.288851,36475,-50.437,-11.1787,4,ABD3646136475,01-DEC-2021 20:42:18
-123.140833,49.268688,31508,-71.5662,-19.2231,1,ABC3149431508,05-DEC-2021 16:38:03
-123.162627,49.257997,32247,-58.4776,-15.2193,1,ABC3223332247,04-DEC-2021 00:13:31
-123.13631,49.26851,43175,-51.5115,-12.3489,1,ABD4316143175,03-DEC-2021 20:51:32
-123.108579,49.258525,35387,-76.4964,-12.686,1,ABD3537335387,06-DEC-2021 20:08:29
-123.081379,49.268117,1355,-59.824,-5.8542,1,ABC013411355,01-DEC-2021 18:02:07
-123.091087,49.260511,36706,-74.514,-22.682,1,ABD366936706,04-DEC-2021 21:19:48
-123.154588,49.266445,848,-69.4273,-18.1723,1,ABC00834848,07-DEC-2021 14:24:48
-123.139925,49.266209,31685,-86.3219,-23.0812,1,ABC3167131685,04-DEC-2021 21:47:17
-123.153771,49.266432,1333,-78.8092,-21.6722,6,ABC013191333,01-DEC-2021 23:35:15
-123.13488,49.267796,40185,-63.6786,-21.0381,2,ABC4017140185,05-DEC-2021 19:27:06
-123.139659,49.270375,30355,-79.8536,-19.8846,1,ABC3034130355,04-DEC-2021 21:41:02
-123.09092,49.266659,35696,-53.6878,-11.2149,1,ABD356835696,06-DEC-2021 13:58:28
-123.099271,49.257485,1331,-79.0522,-9.2591,3,ABC013171331,04-DEC-2021 01:46:30
-123.104867,49.277518,1719,-63.6841,-20.2603,1,ABC017051719,01-DEC-2021 17:38:00
-123.095804,49.27208,32459,-57.1366,-11.7247,2,ABC3244532459,04-DEC-2021 19:56:31
-123.177869,49.263559,35285,-52.2405,-7.2931,3,ABD3527135285,05-DEC-2021 19:24:20
-123.153009,49.26168,1277,-71.8136,-16.3459,3,ABC012631277,05-DEC-2021 17:36:36
-123.110655,49.279781,31580,-74.579,-14.5523,3,ABC3156631580,03-DEC-2021 13:00:19
-123.111619,49.260338,30947,-49.0396,-19.483,2,ABC3093330947,07-DEC-2021 17:32:00
-123.141653,49.287357,228,-49.7656,-8.4419,2,ABC00214228,05-DEC-2021 13:39:45
-123.097694,49.282249,31469,-67.408,-19.7933,2,ABC3145531469,04-DEC-2021 16:18:38
-123.091578,49.279061,40298,-34.1292,-6.5877,1,ABC4028440298,01-DEC-2021 23:08:59
-123.179653,49.269588,31480,-60.8269,-10.2313,2,ABC3146631480,06-DEC-2021 13:54:17
-123.146433,49.258115,37176,-71.5718,-14.6974,4,ABD371637176,01-DEC-2021 23:24:39
-123.102177,49.283198,31316,-54.0372,-10.7188,1,ABC313031316,01-DEC-2021 22:27:31
-123.106048,49.271517,10185,-72.0576,-6.7938,1,ABC1017110185,03-DEC-2021 17:24:02
-123.128221,49.281241,55215,-78.2938,-19.6657,1,ABC5520155215,07-DEC-2021 18:12:23
-123.152827,49.266521,40247,-101.7574,-13.1617,2,ABC4023340247,03-DEC-2021 20:10:03
-123.089336,49.259718,5266,-69.4905,-21.7359,1,ABD05255266,05-DEC-2021 22:34:14
-123.12949,49.274972,31046,-85.9229,-15.4136,2,ABC310331046,07-DEC-2021 18:25:32
-123.102934,49.263613,10713,-82.2962,-12.3523,2,ABC1069910713,03-DEC-2021 16:07:24
-123.11074,49.268258,6361,-104.0746,-16.9685,1,ABD063476361,07-DEC-2021 18:25:33
-123.184852,49.269503,5641,-115.9716,-14.0179,3,ABD056275641,04-DEC-2021 18:59:49
-123.144152,49.289403,31027,-68.8517,-14.5559,2,ABC3101331027,04-DEC-2021 16:08:27
-123.097771,49.267518,975,-73.3654,-15.201,1,ABC00961975,06-DEC-2021 23:22:05
-123.117732,49.286526,31416,-67.3566,-17.0076,1,ABC314031416,04-DEC-2021 00:21:46
-123.135063,49.306786,255,-62.5764,-22.6251,1,ABC00241255,04-DEC-2021 15:58:50
-123.139855,49.270548,6567,-79.6427,-22.9928,1,ABD065536567,01-DEC-2021 21:03:53
-123.136228,49.297549,32330,-54.0777,-17.5984,1,ABC3231632330,01-DEC-2021 20:48:01
-123.161688,49.27092,43365,-51.9639,-10.7754,2,ABD4335143365,02-DEC-2021 21:41:07
-123.138705,49.289419,6545,-78.6131,-18.3889,3,ABD065316545,04-DEC-2021 17:25:20
-123.14732,49.274444,1067,-43.026,-13.7738,1,ABC010531067,03-DEC-2021 12:44:04
-123.126663,49.257136,925,-66.5472,-23.1222,1,ABC00911925,06-DEC-2021 19:59:19
-123.161205,49.261133,15187,-72.4776,-19.9953,2,ABD1517315187,03-DEC-2021 17:50:30
-123.175061,49.269348,36613,-102.1338,-7.3166,1,ABD3659936613,06-DEC-2021 18:23:47
-123.095722,49.259242,10190,-64.8115,-15.1764,2,ABC1017610190,04-DEC-2021 17:19:52
-123.08722,49.260113,6067,-45.7878,-19.133,1,ABD060536067,04-DEC-2021 20:07:32
-123.083332,49.283045,36886,-85.1001,-19.0692,2,ABD368736886,05-DEC-2021 20:42:28
-123.128746,49.274103,30479,-79.775,-17.993,1,ABC3046530479,03-DEC-2021 17:50:00
-123.087314,49.27101,5821,-91.2853,-15.6628,5,ABD058075821,05-DEC-2021 18:42:43
-123.117876,49.281358,32325,-57.5612,-8.5974,3,ABC3231132325,05-DEC-2021 16:25:14
-123.178532,49.26063,6361,-103.0734,-19.6406,1,ABD063476361,07-DEC-2021 18:25:53
-123.11804,49.276165,57067,-68.9923,-14.6212,3,ABC5705357067,04-DEC-2021 23:19:11
-123.084072,49.27355,35146,-53.9992,-17.8527,3,ABD351335146,04-DEC-2021 23:08:51
-123.140972,49.264919,30238,-70.7449,-16.7259,3,ABC3022430238,01-DEC-2021 17:57:59
-123.136309,49.28678,10725,-87.874,-21.3829,1,ABC1071110725,06-DEC-2021 22:57:39
-123.164889,49.259513,40367,-71.3391,-20.0918,1,ABC4035340367,07-DEC-2021 14:11:04
-123.185739,49.264362,15173,-102.7488,-7.5485,1,ABD1515915173,03-DEC-2021 17:16:24
-123.129393,49.27894,1199,-72.9687,-22.4942,1,ABC011851199,07-DEC-2021 17:39:56
-123.171481,49.268414,30599,-77.6242,-17.2522,1,ABC3058530599,07-DEC-2021 14:49:13
-123.101383,49.257494,895,-74.9888,-22.2539,1,ABC00881895,06-DEC-2021 23:17:26
-123.155246,49.265235,30449,-72.5186,-17.2168,1,ABC3043530449,07-DEC-2021 18:55:00
-123.13497,49.263541,1027,-56.7156,-6.9554,3,ABC010131027,01-DEC-2021 23:44:58
-123.175991,49.261984,829,-50.8869,-19.9074,3,ABC00815829,01-DEC-2021 22:39:39
-123.109528,49.261263,43145,-82.4002,-17.547,1,ABD4313143145,04-DEC-2021 19:25:18
-123.08144,49.258902,30107,-65.9903,-21.4236,2,ABC3009330107,07-DEC-2021 14:37:37
-123.091663,49.277059,35555,-71.1857,-6.9712,1,ABD3554135555,01-DEC-2021 17:49:01
-123.083122,49.263376,978,-58.7931,-18.8569,1,ABC00964978,03-DEC-2021 17:01:54
-123.123597,49.257748,169,-75.4073,-13.678,2,ABC00155169,04-DEC-2021 16:19:27
-123.114632,49.266143,1328,-56.4507,-14.981,2,ABC013141328,01-DEC-2021 23:44:41
-123.119667,49.277091,30740,-70.8065,-14.3728,2,ABC3072630740,01-DEC-2021 23:22:49
-123.162542,49.260286,30990,-67.5737,-15.3598,1,ABC3097630990,04-DEC-2021 19:39:31
-123.14174,49.2873,5067,-80.9088,-21.181,1,ABD050535067,04-DEC-2021 01:18:06
-123.152997,49.261979,51139,-78.5208,-18.8651,3,TXV5112551139,03-DEC-2021 17:22:17
-123.079169,49.280836,32056,-72.3492,-21.5113,1,ABC320432056,05-DEC-2021 20:44:41
-123.127929,49.276184,30555,-85.8897,-9.7007,1,ABC3054130555,07-DEC-2021 18:29:04
-123.131375,49.277629,30477,-74.7444,-19.4589,1,ABC3046330477,04-DEC-2021 23:30:24
-123.123708,49.26336,6401,-92.9969,-18.3747,1,ABD063876401,07-DEC-2021 14:41:25
-123.098444,49.281313,31650,-71.5268,-9.6556,1,ABC3163631650,05-DEC-2021 13:21:45
-123.114926,49.26201,36887,-86.8135,-16.2528,1,ABD3687336887,06-DEC-2021 20:58:47
-123.103009,49.277154,5265,-98.5768,-19.3905,1,ABD052515265,05-DEC-2021 00:28:16
-123.117482,49.263835,829,-56.898,-19.554,2,ABC00815829,02-DEC-2021 00:27:27
-123.109437,49.26589,30068,-60.0284,-17.0167,2,ABC3005430068,03-DEC-2021 17:48:13
-123.136245,49.268373,36306,-49.8922,-12.2496,4,ABD362936306,02-DEC-2021 21:47:18
-123.147865,49.270776,1365,-64.2885,-22.6918,1,ABC013511365,04-DEC-2021 15:59:37
-123.111389,49.280377,31248,-53.3746,-16.4523,18,ABC3123431248,05-DEC-2021 16:34:36
-123.112896,49.263279,36463,-93.2835,-18.2299,1,ABD3644936463,06-DEC-2021 18:21:04
-123.107617,49.279857,31636,-76.6986,-14.0952,2,ABC31631636,07-DEC-2021 16:03:06
-123.169388,49.266655,30479,-87.2457,-19.2155,1,ABC3046530479,06-DEC-2021 23:23:48
-123.116862,49.280759,43145,-96.8813,-17.7269,1,ABD4313143145,05-DEC-2021 00:28:22
-123.092203,49.27483,30630,-79.4643,-13.5819,1,ABC3061630630,01-DEC-2021 17:55:16
-123.132687,49.263504,35147,-60.0708,-12.6962,1,ABD3513335147,04-DEC-2021 21:59:31
-123.113664,49.277027,6567,-66.5717,-20.9599,1,ABD065536567,01-DEC-2021 19:51:17
-123.185795,49.266069,32326,-40.6372,-19.8933,1,ABC323132326,01-DEC-2021 20:49:35
-123.077766,49.281331,36506,-68.684,-22.1534,2,ABD364936506,05-DEC-2021 17:29:00
-123.133442,49.260688,30598,-55.9989,-8.6845,2,ABC3058430598,05-DEC-2021 19:29:39
-123.150498,49.264624,30939,-65.2697,-13.1031,1,ABC3092530939,05-DEC-2021 13:48:56
-123.11131,49.267507,36686,-55.4919,-7.9398,3,ABD366736686,07-DEC-2021 21:05:59
-123.143607,49.28905,31719,-61.9535,-21.2777,8,ABC3170531719,01-DEC-2021 22:11:52
-123.1317,49.29798,35577,-77.7578,-14.1769,2,ABD3556335577,07-DEC-2021 18:47:20
-123.18193,49.266848,6363,-83.1148,-7.3273,2,ABD063496363,01-DEC-2021 17:52:06
-123.181404,49.266839,10187,-68.5496,-12.5492,1,ABC1017310187,03-DEC-2021 16:19:22
-123.143373,49.261788,36196,-60.478,-18.53,1,ABD361836196,04-DEC-2021 14:09:46
-123.123835,49.265951,43578,-80.3321,-14.822,3,ABD4356443578,04-DEC-2021 21:21:53
-123.134704,49.257919,40488,-59.653,-4.3552,3,ABC4047440488,05-DEC-2021 21:26:06
-123.081148,49.265219,276,-88.0135,-19.0428,1,ABC0026276,03-DEC-2021 17:56:19
-123.101823,49.262934,32389,-77.448,-21.2474,1,ABC3237532389,07-DEC-2021 15:50:53
-123.088918,49.27837,35601,-84.3548,-19.8846,1,ABD3558735601,05-DEC-2021 19:27:13
-123.138543,49.287358,43266,-71.2209,-17.1147,2,ABD432543266,06-DEC-2021 23:17:26
-123.104511,49.261169,31948,-36.1325,-3.4468,3,ABC3193431948,07-DEC-2021 20:09:56
-123.140524,49.267934,30478,-78.0764,-20.0914,1,ABC3046430478,06-DEC-2021 23:20:09
-123.110455,49.2831,32246,-54.5485,-21.4857,1,ABC322332246,07-DEC-2021 20:58:36
-123.135339,49.259778,31480,-54.1978,-22.6046,2,ABC3146631480,06-DEC-2021 13:54:42
-123.101947,49.28443,30978,-90.5417,-18.1402,1,ABC3096430978,07-DEC-2021 18:17:28
-123.168186,49.263743,30988,-76.9338,-9.6956,1,ABC3097430988,04-DEC-2021 19:38:23
-123.099723,49.277295,15166,-89.0754,-15.9572,3,ABD151515166,07-DEC-2021 00:10:48
-123.133725,49.286195,1508,-65.0498,-17.4077,1,ABC014941508,06-DEC-2021 20:12:50
-123.129233,49.275142,10170,-75.2378,-15.1715,3,ABC1015610170,07-DEC-2021 00:09:21
-123.077402,49.279474,40137,-71.2609,-11.7255,1,ABC4012340137,06-DEC-2021 16:31:39
-123.112745,49.266682,1418,-71.1908,-18.3676,1,ABC014041418,03-DEC-2021 17:22:21
-123.096013,49.259246,1198,-76.1039,-14.5575,2,ABC011841198,04-DEC-2021 01:18:15
-123.168012,49.264957,1357,-68.7457,-18.5263,2,ABC013431357,06-DEC-2021 20:12:59
-123.174088,49.261074,43746,-65.0896,-10.6025,3,ABD437343746,04-DEC-2021 23:06:47
-123.11507,49.27616,6265,-54.3559,-7.2914,1,ABD062516265,01-DEC-2021 23:34:24
-123.081512,49.274229,30149,-87.5283,-12.4386,1,ABC3013530149,04-DEC-2021 23:01:35
-123.13139,49.262614,31590,-64.5337,-19.0336,2,ABC3157631590,04-DEC-2021 01:57:02
-123.119512,49.299525,31315,-57.4506,-13.9979,4,ABC3130131315,01-DEC-2021 22:30:45
-123.171156,49.265872,31016,-63.3643,-9.7927,3,ABC310031016,07-DEC-2021 21:22:07
-123.114695,49.2667,43245,-89.1583,-17.8541,2,ABD4323143245,03-DEC-2021 20:42:12
-123.142668,49.288744,10156,-85.6084,-19.2266,1,ABC101410156,05-DEC-2021 22:19:12
-123.119898,49.267632,30325,-103.7124,-9.1388,2,ABC3031130325,03-DEC-2021 19:59:17
-123.082477,49.269781,32060,-62.8875,-6.426,1,ABC3204632060,01-DEC-2021 18:15:55
-123.183177,49.258895,43266,-69.7304,-17.0738,1,ABD432543266,03-DEC-2021 17:51:55
-123.08505,49.265911,6545,-73.7459,-19.5532,2,ABD065316545,03-DEC-2021 17:37:59
-123.127876,49.272318,30626,-71.1495,-8.8844,1,ABC306130626,06-DEC-2021 21:00:01
-123.119036,49.27932,32456,-65.9318,-17.2738,1,ABC324432456,04-DEC-2021 22:02:56
-123.140933,49.265953,36047,-83.3673,-21.1135,1,ABD3603336047,05-DEC-2021 18:40:55
-123.112608,49.282302,5685,-77.886,-8.6402,2,ABD056715685,03-DEC-2021 21:25:23
-123.102227,49.282047,36506,-56.5051,-10.0511,1,ABD364936506,05-DEC-2021 16:51:30
-123.106733,49.265299,52321,-112.6383,-13.876,1,ABC5230752321,03-DEC-2021 19:55:38
-123.110846,49.261265,31570,-59.3388,-15.2883,4,ABC3155631570,01-DEC-2021 19:51:04
-123.157235,49.301599,30619,-70.9844,-10.4513,1,ABC3060530619,05-DEC-2021 21:03:51
-123.081882,49.259657,289,-88.3788,-11.0511,2,ABC00275289,05-DEC-2021 22:20:21
-123.1071,49.282214,275,-63.3385,-19.9812,1,ABC00261275,03-DEC-2021 17:52:02
-123.12287,49.283256,10190,-75.124,-10.89,1,ABC1017610190,03-DEC-2021 17:12:46
-123.119915,49.271438,458,-42.5945,-7.133,14,ABC00444458,06-DEC-2021 20:50:08
-123.091345,49.275334,30479,-55.1272,-18.9418,1,ABC3046530479,05-DEC-2021 00:37:55
-123.109147,49.283362,169,-56.1114,-5.9332,2,ABC00155169,01-DEC-2021 17:15:31
-123.154428,49.264764,43165,-90.2108,-11.0614,2,ABD4315143165,04-DEC-2021 19:18:13
-123.118052,49.288834,15717,-93.9648,-15.6923,1,ABD1570315717,05-DEC-2021 21:22:30
-123.096442,49.283129,30908,-84.0251,-18.7776,2,ABC3089430908,04-DEC-2021 22:27:01
-123.132175,49.289368,36217,-51.5168,-12.8544,2,ABD3620336217,02-DEC-2021 21:59:22
-123.081432,49.28305,36475,-60.7588,-21.5813,3,ABD3646136475,01-DEC-2021 20:39:29
-123.128721,49.273286,1436,-74.1313,-11.6581,2,TXU0141436,06-DEC-2021 23:22:56
-123.127743,49.283716,43467,-72.9615,-23.2448,1,ABD4345343467,01-DEC-2021 23:52:53
-123.102993,49.262247,35737,-53.4143,-8.7721,2,ABD3572335737,06-DEC-2021 19:48:08
-123.126136,49.290598,30268,-48.0572,-4.6332,2,ABC3025430268,06-DEC-2021 13:37:43
-123.129932,49.301137,43266,-69.835,-5.0823,1,ABD432543266,03-DEC-2021 18:24:51
-123.144118,49.309221,30468,-53.5939,-11.9079,1,ABC3045430468,04-DEC-2021 17:11:17
-123.126928,49.297286,35322,-68.9774,-15.3001,1,ABD3530835322,01-DEC-2021 17:28:57
-123.0814,49.260837,32458,-56.0251,-8.6854,1,ABC3244432458,04-DEC-2021 19:54:26
-123.134959,49.258851,76,-48.118,-4.4851,2,ABC000676,06-DEC-2021 17:20:10
-123.139775,49.288601,6402,-98.1392,-22.0847,1,ABD063886402,02-DEC-2021 00:25:32
-123.078182,49.28301,37057,-44.1671,-5.7213,3,ABD3704337057,03-DEC-2021 14:53:11
-123.173813,49.268655,30326,-50.9778,-3.2767,1,ABC303130326,04-DEC-2021 19:22:39
-123.129017,49.262644,30316,-52.5862,-20.1758,2,ABC303030316,03-DEC-2021 15:01:17
-123.142804,49.26797,35616,-76.8983,-12.9846,3,ABD356035616,05-DEC-2021 21:05:52
-123.18152,49.269451,5195,-77.6816,-12.2178,1,ABD051815195,04-DEC-2021 20:02:16
-123.119488,49.288129,35486,-81.997,-18.8573,1,ABD354735486,04-DEC-2021 16:16:31
-123.139144,49.289019,50926,-79.789,-23.6932,1,TXV509150926,06-DEC-2021 23:28:00
-123.110864,49.265431,31245,-77.2731,-20.5584,1,ABC3123131245,05-DEC-2021 16:19:28
-123.129963,49.286544,40249,-83.482,-19.4829,1,ABC4023540249,03-DEC-2021 18:29:57
-123.098778,49.267055,36076,-85.3265,-18.7398,2,ABD360636076,05-DEC-2021 21:24:26
-123.148262,49.276226,43245,-81.9761,-18.8645,1,ABD4323143245,03-DEC-2021 18:30:57
-123.136894,49.297489,1318,-53.7773,-17.6879,1,ABC013041318,06-DEC-2021 16:33:20
-123.143785,49.258073,6347,-68.2067,-22.6193,1,ABD063336347,07-DEC-2021 21:03:12
-123.127063,49.289482,30907,-64.1656,-17.2025,1,ABC3089330907,04-DEC-2021 20:01:34
-123.114638,49.267153,6347,-67.6605,-14.828,3,ABD063336347,07-DEC-2021 21:22:07
-123.165093,49.257615,43166,-91.7624,-18.6394,1,ABD431543166,04-DEC-2021 23:31:09
-123.086531,49.284074,30588,-75.1164,-18.8251,1,ABC3057430588,06-DEC-2021 16:42:29
-123.092148,49.27934,37186,-96.2095,-4.2579,2,ABD371737186,03-DEC-2021 19:58:47
-123.183823,49.263304,36556,-67.7201,-21.173,1,ABD365436556,04-DEC-2021 00:00:32
-123.148025,49.291524,40268,-87.9371,-21.4323,1,ABC4025440268,03-DEC-2021 18:32:16
-123.161484,49.267412,35536,-66.8117,-16.8543,1,ABD35535536,06-DEC-2021 13:35:16
-123.104751,49.266502,1137,-63.5499,-17.1195,1,ABC011231137,06-DEC-2021 21:33:13
-123.120696,49.273586,10706,-78.6947,-16.7724,1,ABC106910706,05-DEC-2021 22:19:45
-123.107711,49.26744,35145,-71.5674,-17.6656,1,ABD3513135145,03-DEC-2021 21:33:43
-123.105844,49.270212,35525,-93.7702,-11.5349,3,ABD3551135525,05-DEC-2021 00:28:38
-123.185613,49.27101,31548,-59.6542,-19.5175,1,ABC3153431548,01-DEC-2021 20:05:17
-123.100228,49.277679,35525,-88.2936,-10.9547,3,ABD3551135525,05-DEC-2021 00:26:55
-123.124126,49.28555,36537,-73.1658,-16.607,1,ABD3652336537,01-DEC-2021 20:32:43
-123.184293,49.26434,31377,-68.1756,-12.4069,1,ABC3136331377,02-DEC-2021 23:27:56
-123.131758,49.292214,35396,-75.6317,-6.5913,2,ABD353835396,03-DEC-2021 13:13:52
-123.087222,49.27124,31573,-66.5965,-12.5335,1,ABC3155931573,01-DEC-2021 19:51:09
-123.095061,49.277582,43115,-43.5683,-20.1675,2,ABD4310143115,07-DEC-2021 01:03:28
-123.156017,49.272595,37065,-77.885,-12.295,1,ABD3705137065,01-DEC-2021 17:21:55
-123.143365,49.264291,5215,-72.4963,-9.3996,1,ABD052015215,04-DEC-2021 23:02:38
-123.110942,49.263589,30148,-55.3926,-5.7131,2,ABC3013430148,04-DEC-2021 21:58:12
-123.170073,49.264103,36243,-77.1558,-10.1667,1,ABD3622936243,03-DEC-2021 14:46:01
-123.104747,49.266595,40208,-80.1713,-20.7572,1,ABC4019440208,04-DEC-2021 17:01:18
-123.166404,49.272141,30400,-81.4279,-19.1319,4,ABC3038630400,07-DEC-2021 21:18:40
-123.109912,49.286348,31915,-58.9294,-11.8784,2,ABC3190131915,04-DEC-2021 20:27:14
-123.104985,49.260906,36613,-111.4903,-18.4762,1,ABD3659936613,06-DEC-2021 17:27:59
-123.119489,49.281145,31498,-76.8917,-20.7351,5,ABC3148431498,03-DEC-2021 12:56:34
-123.135787,49.268123,32247,-57.027,-15.1051,2,ABC3223332247,03-DEC-2021 00:47:53
-123.112278,49.284279,218,-52.1913,-5.0239,2,ABC00204218,03-DEC-2021 21:38:17
-123.102917,49.279219,46042,-85.3885,-19.9727,1,ABD4602846042,04-DEC-2021 21:21:20
-123.126744,49.259237,31137,-46.917,-8.5226,1,ABC3112331137,03-DEC-2021 00:53:17
-123.123889,49.285396,1135,-67.948,-14.2311,2,ABC011211135,03-DEC-2021 16:07:24
-123.114091,49.262239,43166,-98.4454,-16.5702,2,ABD431543166,04-DEC-2021 19:12:17
-123.109428,49.267403,40358,-73.3685,-21.5173,1,ABC4034440358,02-DEC-2021 19:32:47
-123.100966,49.262768,15173,-102.0115,-7.8547,10,ABD1515915173,03-DEC-2021 16:26:04
-123.086047,49.282034,287,-60.9559,-16.5276,3,ABC00273287,07-DEC-2021 00:25:12
-123.165672,49.264029,31505,-75.2855,-22.3652,1,ABC3149131505,06-DEC-2021 17:35:42
-123.078045,49.261435,35986,-82.7998,-13.7568,2,ABD359735986,04-DEC-2021 22:03:14
-123.117632,49.275207,226,-63.1516,-9.4997,2,ABC0021226,05-DEC-2021 13:19:14
-123.114673,49.267752,31329,-70.9167,-13.0042,1,ABC3131531329,01-DEC-2021 20:30:15
-123.137002,49.286926,1417,-67.1606,-8.5801,1,ABC014031417,06-DEC-2021 21:43:05
-123.081664,49.2566,15173,-104.9943,-7.5487,1,ABD1515915173,03-DEC-2021 16:21:28
-123.108606,49.270262,36696,-40.9184,-16.0235,1,ABD366836696,08-DEC-2021 22:46:11
-123.09949,49.266386,32458,-84.5568,-10.2259,2,ABC3244432458,04-DEC-2021 19:53:43
-123.122009,49.279923,976,-74.7745,-20.2235,1,ABC0096976,06-DEC-2021 23:17:07
-123.12594,49.263396,31590,-74.8195,-15.946,2,ABC3157631590,05-DEC-2021 16:19:03
-123.0989,49.268163,267,-72.0518,-23.7836,1,ABC00253267,03-DEC-2021 15:18:49
-123.115065,49.257522,5285,-86.4664,-19.6922,1,ABD052715285,06-DEC-2021 23:19:07
-123.146349,49.273124,35775,-73.9557,-21.2275,1,ABD3576135775,06-DEC-2021 16:47:30
-123.08508,49.271429,31057,-67.1639,-14.9136,2,ABC3104331057,04-DEC-2021 13:42:04
-123.148758,49.274468,57067,-72.4748,-7.0294,1,ABC5705357067,03-DEC-2021 21:31:36
-123.121435,49.280303,36713,-68.5404,-20.1388,1,ABD3669936713,04-DEC-2021 21:13:59
-123.134071,49.264438,35033,-65.5323,-19.1463,1,ABD3501935033,06-DEC-2021 16:33:24
-123.112145,49.262207,30775,-60.7455,-11.8344,2,ABC3076130775,06-DEC-2021 16:50:59
-123.158875,49.269994,15716,-85.0153,-20.5968,1,ABD157015716,06-DEC-2021 23:00:51
-123.12992,49.275941,15106,-55.3512,-7.8475,2,ABD150915106,03-DEC-2021 20:06:17
-123.140606,49.26622,36081,-63.7048,-10.6733,1,ABD3606736081,07-DEC-2021 01:06:06
-123.111165,49.278038,1087,-72.1985,-16.4983,3,ABC010731087,05-DEC-2021 16:16:31
-123.136292,49.258291,31667,-63.7419,-17.4057,1,ABC3165331667,04-DEC-2021 20:03:55
-123.155032,49.270935,1545,-67.2124,-15.2849,2,ABC015311545,04-DEC-2021 17:37:25
-123.098085,49.26199,31567,-54.2152,-8.1825,1,ABC3155331567,01-DEC-2021 20:15:09
-123.089073,49.26539,10086,-85.9278,-20.5325,1,ABC100710086,03-DEC-2021 15:59:45
-123.117594,49.288726,690,-75.0933,-6.4531,1,ABC00676690,04-DEC-2021 19:28:15
-123.166086,49.264035,36891,-102.1963,-18.7673,1,ABD3687736891,06-DEC-2021 01:54:19
-123.108758,49.258528,40268,-45.2824,-11.1143,1,ABC4025440268,03-DEC-2021 18:27:10
-123.132443,49.291755,35067,-62.8763,-16.617,1,ABD3505335067,04-DEC-2021 17:32:13
-123.177861,49.261524,36082,-106.9584,-18.7217,1,ABD3606836082,03-DEC-2021 15:16:56
-123.121006,49.267419,10189,-80.2734,-16.8499,1,ABC1017510189,06-DEC-2021 23:20:39
-123.080229,49.262403,43526,-62.5806,-21.1062,2,ABD435143526,01-DEC-2021 19:50:01
-123.133242,49.288667,1020,-71.7289,-16.7522,3,ABC010061020,02-DEC-2021 22:21:46
-123.139718,49.264528,225,-72.7634,-10.1198,3,ABC00211225,05-DEC-2021 13:47:54
-123.147873,49.270565,36986,-81.9788,-16.2306,1,ABD369736986,05-DEC-2021 21:20:57
-123.179699,49.266812,1477,-80.166,-19.0775,1,ABC014631477,03-DEC-2021 01:21:35
-123.092106,49.280245,30313,-71.9214,-14.9646,1,ABC3029930313,05-DEC-2021 15:44:38
-123.100014,49.284691,1417,-79.8257,-22.9985,1,ABC014031417,06-DEC-2021 21:39:28
-123.133939,49.280767,40585,-88.5202,-9.0316,2,ABC4057140585,04-DEC-2021 23:24:33
-123.157704,49.262891,31375,-76.4856,-18.8134,1,ABC3136131375,07-DEC-2021 01:23:51
-123.104247,49.283853,35467,-88.2573,-21.4569,1,ABD3545335467,05-DEC-2021 00:36:54
-123.164959,49.262229,10107,-66.9484,-4.6685,2,ABC1009310107,03-DEC-2021 20:05:21
-123.138419,49.289234,30625,-77.9813,-18.5078,1,ABC3061130625,05-DEC-2021 21:05:39
-123.18387,49.261962,30636,-74.3375,-14.6121,1,ABC30630636,03-DEC-2021 20:00:42
-123.107184,49.26212,37057,-66.9623,-19.5904,2,ABD3704337057,01-DEC-2021 17:21:54
-123.122225,49.286606,31337,-46.2266,-5.1658,2,ABC3132331337,06-DEC-2021 13:30:32
-123.133858,49.258833,40577,-80.6212,-11.8052,1,ABC4056340577,04-DEC-2021 21:23:51
-123.135356,49.296899,287,-76.4898,-15.3071,2,ABC00273287,05-DEC-2021 22:21:40
-123.127739,49.27484,43281,-74.3495,-16.1466,119,ABD4326743281,05-DEC-2021 15:30:14
-123.177409,49.262421,30145,-83.2864,-9.1909,3,ABC3013130145,04-DEC-2021 22:29:00
-123.13381,49.29717,10086,-70.5134,-18.8077,2,ABC100710086,06-DEC-2021 01:51:30
-123.095426,49.274029,10725,-72.2054,-11.2266,1,ABC1071110725,05-DEC-2021 22:18:39
-123.140316,49.290303,36266,-65.6706,-19.2203,2,ABD362536266,05-DEC-2021 15:44:20
-123.116911,49.270123,233,-69.2747,-18.4988,1,ABC00219233,05-DEC-2021 13:38:47
