FULL_ADDRESS,LOCALITY,LONGITUDE,LATITUDE
16747 108A Ave,SURREY,-122.75798433480723,49.19979503183029
10757 168 St,SURREY,-122.75670717724158,49.19814783477877
10760 168 St,SURREY,-122.75626598486492,49.19812486696523
17080 48 Ave,SURREY,-122.74992140786361,49.08937943041464
5792 169 St,SURREY,-122.75409816478528,49.10779640723975
16924 58 Ave,SURREY,-122.75323069548112,49.10779716223552
5737 169A St,SURREY,-122.75301963461567,49.10656612560398
16932 58 Ave,SURREY,-122.75299696107415,49.10779351217296
16948 58 Ave,SURREY,-122.75250124286028,49.10779110116985
17001 57 Ave,SURREY,-122.75104941961867,49.106350088410615
17006 57 Ave,SURREY,-122.7510447274599,49.10623414477731
17005 57 Ave,SURREY,-122.75093949957824,49.10641931247919
5815 170A St,SURREY,-122.75028098156199,49.1080454817879
17041 57 Ave,SURREY,-122.74995285832475,49.106471565346894
17061 Friesian Dr,SURREY,-122.7494202112733,49.107288893062986
5879 169 St,SURREY,-122.75438814682865,49.109449769951574
16890 58A Ave,SURREY,-122.75437952516343,49.10864348606183
5865 169 St,SURREY,-122.75431804157448,49.109079365969265
5949 169 St,SURREY,-122.75427287982228,49.11061983707269
5973 169 St,SURREY,-122.75426713283233,49.11100636042671
16903 60 Ave,SURREY,-122.75388207792855,49.111671474536195
5978 169 St,SURREY,-122.75388313702288,49.1111263504955
16922 58A Ave,SURREY,-122.75335036207606,49.1086159192618
5881 169A St,SURREY,-122.75320211025605,49.109415391259695
5940 169A St,SURREY,-122.75273738297504,49.11039688327377
16966 Jersey Dr,SURREY,-122.75215518237425,49.11058660927618
5869 Aberdeen St,SURREY,-122.75156652050707,49.10907931840569
17008 60 Ave,SURREY,-122.75119106323146,49.111383875159724
5926 Aberdeen St,SURREY,-122.75112240998142,49.11015269376103
17020 Jersey Dr,SURREY,-122.75060557514996,49.110559524141856
5824 170A St,SURREY,-122.74984038520775,49.10819871097145
17055 60 Ave,SURREY,-122.74974874296268,49.11166519576585
17069 Hereford Pl,SURREY,-122.74934559516642,49.109807020533246
16892 61 Ave,SURREY,-122.7542396699487,49.11309226469919
16889 61 Ave,SURREY,-122.75423157199371,49.11334403013141
6125 169 St,SURREY,-122.7541356534162,49.113647333298346
16896 60A Ave,SURREY,-122.75413980988195,49.11225556142184
6108 169 St,SURREY,-122.75380255076871,49.113394119337045
16919 61B Ave,SURREY,-122.75364218129441,49.11493923683432
16912 61 Ave,SURREY,-122.75347436987786,49.11308829062283
16949 61B Ave,SURREY,-122.7529023284299,49.11493566500312
16954 61B Ave,SURREY,-122.75259469141396,49.114422861075
16971 61B Ave,SURREY,-122.75238353306848,49.114992277250366
16985 61 Ave,SURREY,-122.75159482033064,49.11334518924609
6015 170 St,SURREY,-122.75151716441479,49.11188157721462
6168 170 St,SURREY,-122.75112979269396,49.11472772211635
6138 170 St,SURREY,-122.7511307330135,49.11393738125477
6004 170 St,SURREY,-122.7511416520742,49.11172874521286
6037 170A St,SURREY,-122.75035126291382,49.11228600272
6132 170A St,SURREY,-122.74997452566767,49.11356885729616
6148 170A St,SURREY,-122.74995369929525,49.11381375920994
17062 62 Ave,SURREY,-122.7497130427147,49.115044538450704
16936 77A Ave,SURREY,-122.75454807743782,49.143729567202115
16933 77A Ave,SURREY,-122.7544513555296,49.14398125892735
16968 77A Ave,SURREY,-122.75376266426062,49.14340591528013
7758 169A St,SURREY,-122.75361765772655,49.14381592408968
7762 169A St,SURREY,-122.75340987564361,49.143934145198514
7818 170 St,SURREY,-122.75212537281654,49.14399856446215
16859 79 Ave,SURREY,-122.75413199130722,49.14623767658627
7882 169 St,SURREY,-122.75403332676784,49.14539415760507
7892 169 St,SURREY,-122.75371007855325,49.14571001042269
16930 78A Ave,SURREY,-122.75352911554906,49.1447850131206
16938 79 Ave,SURREY,-122.7530771765675,49.14537472247745
7865 169A St,SURREY,-122.75276793275488,49.144952869994
7862 169A St,SURREY,-122.75246908661461,49.144837335971296
16947 79 Ave,SURREY,-122.75235511388088,49.14546756126605
7839 170 St,SURREY,-122.75232438610263,49.144255791373126
16959 79 Ave,SURREY,-122.75209645342379,49.145353205411006
7879 170 St,SURREY,-122.7516886572397,49.14487684845454
7870 170 St,SURREY,-122.75149428143011,49.14461508687829
17036 79B Ave,SURREY,-122.75119015405599,49.14700959129239
7888 170 St,SURREY,-122.75116203292025,49.14493966036945
17062 79A Ave,SURREY,-122.75102307672302,49.146029923639894
17059 79A Ave,SURREY,-122.7508915029329,49.146310187488055
17033 Fraser Hwy,SURREY,-122.75039384974592,49.14550848349799
17033 Fraser Hwy,SURREY,-122.74923317251002,49.14655291807253
8045 168A St,SURREY,-122.75385888753006,49.14910427771373
8007 169 St,SURREY,-122.75294239811213,49.14837131143474
8142 169 St,SURREY,-122.75228378519941,49.15073348972457
16951 80 Ave,SURREY,-122.75134110681138,49.14841280533755
8092 170A St,SURREY,-122.74935947086334,49.14988520505394
7992 170A St,SURREY,-122.7493556404066,49.14782304995688
16869 83A Ave,SURREY,-122.75443525262479,49.15464076982264
16912 83 Ave,SURREY,-122.7536470320639,49.15351951424166
16913 83A Ave,SURREY,-122.75341642258233,49.15464084574512
16926 83 Ave,SURREY,-122.75323608195197,49.153508470191554
8327 169A St,SURREY,-122.75271150365728,49.153926085982654
16962 83A Ave,SURREY,-122.75229469746644,49.15434707988517
8306 170 St,SURREY,-122.7511028064325,49.153471148496656
8298 170 St,SURREY,-122.75110256616706,49.153327490726525
8281 170A St,SURREY,-122.74988114158182,49.15334194366928
8173 170A St,SURREY,-122.74988531643893,49.15139362677127
8362 170A St,SURREY,-122.74941750103905,49.154616757904016
16878 Greenway Dr,SURREY,-122.75447858701777,49.15720016659333
16878 84 Ave,SURREY,-122.75444862051337,49.15532157352981
16892 Greenbrook Dr,SURREY,-122.75410708800453,49.15616372418574
16888 84 Ave,SURREY,-122.75404659863857,49.15530443629815
16899 84 Ave,SURREY,-122.7538818632833,49.15555865739615
8489 170 St,SURREY,-122.75334746552102,49.15718246303275
8490 170 St,SURREY,-122.75319478749473,49.157438238041294
8465 170 St,SURREY,-122.75291869123026,49.156887392877216
8459 170 St,SURREY,-122.75277114627397,49.15679910133791
8460 170 St,SURREY,-122.75246137760033,49.15695549620046
8447 170 St,SURREY,-122.75231865887565,49.156503435737825
16988 Greenway Dr,SURREY,-122.75191852753937,49.158364723428605
8487 Wildwood Pl,SURREY,-122.75175015052582,49.15755737783102
16982 84 Ave,SURREY,-122.75176103917153,49.1552072493102
8483 Wildwood Pl,SURREY,-122.75140016929183,49.157277672712674
8402 170 St,SURREY,-122.75108948776796,49.1555017518749
8479 Wildwood Pl,SURREY,-122.75105932026955,49.15703747683522
8656 168B St,SURREY,-122.75429883231868,49.160777733280064
16886 87 Ave,SURREY,-122.75381423018587,49.16186343072112
8525 Wildwood Pl,SURREY,-122.7529935733562,49.158576094119155
8623 171 St,SURREY,-122.75257815444333,49.15954825206068
8615 171 St,SURREY,-122.75222297881336,49.15945704737395
17025 Greenway Dr,SURREY,-122.7514997192299,49.158950913607725
16998 Greenway Dr,SURREY,-122.75146764099196,49.158571002958425
8582 171 St,SURREY,-122.75090542555027,49.16007193982715
17010 86A Ave,SURREY,-122.7501588310733,49.160675694262025
8531 Richardson Dr,SURREY,-122.74963256069748,49.15894409369268
16898 87 Ave,SURREY,-122.75342775145435,49.162132191230405
17006 96 Ave,SURREY,-122.7510484559401,49.17683151616897
10482 169 St,SURREY,-122.75399747523227,49.19319041057473
10506 169 St,SURREY,-122.75396041922141,49.193494191044714
16910 105A Ave,SURREY,-122.75333933341243,49.19429884111052
10515 169A St,SURREY,-122.75318075407822,49.1940612983269
16920 104 Ave,SURREY,-122.75304159944841,49.19144032577351
16948 104A Ave,SURREY,-122.75292379316498,49.1923320442495
10466 169A St,SURREY,-122.7528087474117,49.192888963234154
10518 169A St,SURREY,-122.7527834216451,49.19400368984035
16960 105 Ave,SURREY,-122.75239491670881,49.193322152557556
16963 104A Ave,SURREY,-122.75239580609802,49.192578554003575
16947 104 Ave,SURREY,-122.75215070153543,49.19172393001057
16973 104A Ave,SURREY,-122.75213654914185,49.19257763899816
16979 104A Ave,SURREY,-122.7519124267867,49.192576978792076
16987 104A Ave,SURREY,-122.75168816582324,49.192576316953534
17025 104 Ave,SURREY,-122.7507891112736,49.191719835179086
17030 104A Ave,SURREY,-122.75067904272231,49.192318861886086
10411 170A St,SURREY,-122.75029914460902,49.19177436894734
10510 170A St,SURREY,-122.75021951169889,49.193493549196845
10440 170A St,SURREY,-122.74992566314525,49.19221603837737
17088 104A Ave,SURREY,-122.74913260925082,49.192304096392945
16925 105A Ave,SURREY,-122.75321993749742,49.194571682302175
17015 105A Ave,SURREY,-122.751478851438,49.19457488265814
10773 Tilbury Pl,SURREY,-122.75374841473358,49.19837455488225
17079 57 Ave,SURREY,-122.7489424966917,49.10632668471878
17077 Friesian Dr,SURREY,-122.74890901034702,49.10715230800562
5808 Angus Pl,SURREY,-122.74850020215149,49.108011475888134
17260 Jersey Dr,SURREY,-122.74758182805502,49.107460562273225
17242 Jersey Dr,SURREY,-122.74757886358954,49.10777485807416
17138 57 Ave,SURREY,-122.7475444412826,49.105916493168
17225 Jersey Dr,SURREY,-122.74713743478542,49.10801362105526
5741 172 St,SURREY,-122.74628805172918,49.10680375348932
5738 172 St,SURREY,-122.74587857914159,49.10663104044805
17230 58 Ave,SURREY,-122.74509429199615,49.107680346475604
17228 57A Ave,SURREY,-122.74505821572922,49.106831811321754
17243 57 Ave,SURREY,-122.7450259711555,49.10614511377238
17241 58 Ave,SURREY,-122.74486984703483,49.10800377900073
17270 58 Ave,SURREY,-122.74410547724747,49.10767519221738
5854 Angus Pl,SURREY,-122.74854806886692,49.1088427650609
5872 Angus Pl,SURREY,-122.74853254994056,49.109175205186524
17095 Jersey Dr,SURREY,-122.74849055176408,49.11040920941419
17105 Jersey Dr,SURREY,-122.74825119297422,49.11029669248078
5943 Angus Pl,SURREY,-122.747704871752,49.11051517068984
5923 Angus Pl,SURREY,-122.74770355910024,49.110179274794454
5950 Angus Pl,SURREY,-122.74727020166775,49.11057538995425
17161 Jersey Dr,SURREY,-122.74725443681851,49.10917304018611
5960 Angus Pl,SURREY,-122.74723527298588,49.11076179107839
17174 60 Ave,SURREY,-122.74666407023476,49.11137115413673
5837 172 St,SURREY,-122.74627249217862,49.108485968437414
5962 172 St,SURREY,-122.7458582811158,49.110877150021935
5878 172 St,SURREY,-122.74580162494114,49.10930269084444
17208 59A Ave,SURREY,-122.74575432241133,49.11047599096477
17212 59A Ave,SURREY,-122.74548850416849,49.11047532879416
17214 59A Ave,SURREY,-122.74534057890463,49.110474960308956
17232 60 Ave,SURREY,-122.7450916825897,49.11137543090549
17244 60 Ave,SURREY,-122.74474562230525,49.111375969727696
17252 60 Ave,SURREY,-122.74449562646997,49.11137969225687
5851 172A St,SURREY,-122.74449827470767,49.10874850631796
17255 59A Ave,SURREY,-122.7442857628768,49.11074909146648
17263 60 Ave,SURREY,-122.7440999944915,49.11162160150165
6067 171 St,SURREY,-122.74912754240142,49.11345808498494
6064 171 St,SURREY,-122.74910915740311,49.11316371296787
17089 60A Ave,SURREY,-122.74893625862343,49.112668315581715
17093 61A Ave,SURREY,-122.74878704874492,49.11415746229716
17105 60A Ave,SURREY,-122.74838618642376,49.11264849835236
6104 171 St,SURREY,-122.74834782630772,49.11343201034368
17109 61A Ave,SURREY,-122.74831537995726,49.11415742450185
17112 61A Ave,SURREY,-122.74831588199723,49.113868580789614
17113 60A Ave,SURREY,-122.74810484008813,49.11268044836772
17117 61A Ave,SURREY,-122.74806488273931,49.11415732790782
6089 171A St,SURREY,-122.7475848510191,49.11318602735171
6074 171A St,SURREY,-122.74749715987356,49.11280667729415
6154 171A St,SURREY,-122.7470808830088,49.11444654083899
6098 171A St,SURREY,-122.74707371203375,49.113269736683144
17175 60 Ave,SURREY,-122.74663537611107,49.111678106921964
17178 62 Ave,SURREY,-122.74638018335102,49.11499903518936
6155 172 St,SURREY,-122.74624333166891,49.114446681948415
6139 172 St,SURREY,-122.74624336340314,49.114117806566306
6091 172 St,SURREY,-122.74624385139305,49.11310923586628
6083 172 St,SURREY,-122.74624386792732,49.11294479814084
6164 172 St,SURREY,-122.74579505103917,49.114535560305605
17207 61A Ave,SURREY,-122.74573324241061,49.11397347662676
17214 61A Ave,SURREY,-122.74544394891471,49.113682644978276
17224 61B Ave,SURREY,-122.74531795963699,49.11457714725815
6031 172A St,SURREY,-122.74472551555958,49.11199629857001
17254 61B Ave,SURREY,-122.74455029892944,49.11454954434971
17274 61B Ave,SURREY,-122.7441625730366,49.11461381375213
17273 61B Ave,SURREY,-122.7441593942351,49.114805591491525
6325 171 St,SURREY,-122.74886309801539,49.11782283616353
6263 171 St,SURREY,-122.74874597067316,49.11667448816129
6210 171 St,SURREY,-122.74840003191817,49.11535643701057
6335 171A St,SURREY,-122.74785820084254,49.11792256606223
6277 171A St,SURREY,-122.74785689803383,49.11674694310084
6291 171A St,SURREY,-122.74756241035738,49.11704144194455
6346 171A St,SURREY,-122.74711135183377,49.118022761885136
6232 171A St,SURREY,-122.74708076301476,49.1158450683654
6337 172 St,SURREY,-122.74626457697589,49.117831189159546
6361 172 St,SURREY,-122.7462535326087,49.118276890941516
6217 172 St,SURREY,-122.74624308056012,49.11551705436204
6298 172 St,SURREY,-122.74576784872794,49.11728479072697
6320 172 St,SURREY,-122.74576705383939,49.117440320224986
6336 172 St,SURREY,-122.74576539001299,49.11776586351027
17210 62A Ave,SURREY,-122.74570243910183,49.1163274367513
17226 62 Ave,SURREY,-122.7453175958629,49.115505031510125
17239 62 Ave,SURREY,-122.74506651916701,49.11577740015558
17238 64 Ave,SURREY,-122.74502494095623,49.11864983656049
6319 172A St,SURREY,-122.7449458641133,49.11739371166223
17242 62A Ave,SURREY,-122.74480010062354,49.116341817401164
6344 172A St,SURREY,-122.7446306242945,49.1179195002058
17256 62 Ave,SURREY,-122.74456380665276,49.11546864286449
6298 172A St,SURREY,-122.74447101998143,49.117045435664046
6350 172A St,SURREY,-122.74446296822337,49.11802619662046
17266 62 Ave,SURREY,-122.74433743951315,49.11546526415591
17266 64 Ave,SURREY,-122.74428628765615,49.11864568506194
6331 Charbray Pl,SURREY,-122.74374111677933,49.11758220426536
17224 64A Ave,SURREY,-122.74525868466765,49.119549135789626
17239 65A Ave,SURREY,-122.74489880564226,49.1217102629974
17239 64A Ave,SURREY,-122.74477573099327,49.11981643917063
17251 64 Ave,SURREY,-122.74443977184953,49.118997471475545
17186 80 Ave,SURREY,-122.74737545390258,49.14800493040804
17099 82 Ave,SURREY,-122.74817070699744,49.15170192419968
17155 83 Ave,SURREY,-122.74723065583703,49.15376113953312
8285 171A St,SURREY,-122.74700143978443,49.15331585157016
17167 83 Ave,SURREY,-122.74697193069366,49.15401657264498
8481 171 St,SURREY,-122.74824542488956,49.157768138667
8442 171 St,SURREY,-122.74794499026828,49.15657730867985
8478 171 St,SURREY,-122.7479176503324,49.157491425489624
8422 171A St,SURREY,-122.74676363020976,49.15608001834402
8452 171A St,SURREY,-122.74673644521019,49.15699209245312
17186 84 Ave,SURREY,-122.7463449432283,49.15510388987587
17121 85 Ave,SURREY,-122.74745514598847,49.1584650024461
17136 85A Ave,SURREY,-122.747141544531,49.15924583571324
17105 103 Ave,SURREY,-122.74816190607795,49.189911039612085
17149 103A Ave,SURREY,-122.74747787214997,49.19069978677731
17176 103 Ave,SURREY,-122.74669828755853,49.189549472967414
17167 103A Ave,SURREY,-122.7465973373908,49.19066916848986
17108 104A Ave,SURREY,-122.74868874035619,49.19230565191234
17154 104A Ave,SURREY,-122.74726823151846,49.192337083524244
17205 104 Ave,SURREY,-122.74522687561098,49.191677327532595
17018 108 Ave,SURREY,-122.74558399780872,49.19674438983464
17449 Highway 10 (56 Ave),SURREY,-122.73987659013986,49.104369249107194
17472 Highway 10 (56 Ave),SURREY,-122.73903340016201,49.10366326012716
5746 172B St,SURREY,-122.74368228662208,49.10689344557197
5766 172B St,SURREY,-122.74368033883978,49.10724525464814
17371 58 Ave,SURREY,-122.7413313561691,49.10798484583503
17424 58 Ave,SURREY,-122.74008477123454,49.107672332281595
17439 58 Ave,SURREY,-122.73958267847661,49.10798559032733
17464 58 Ave,SURREY,-122.73890140238154,49.107665885671715
17292 59A Ave,SURREY,-122.7432441971636,49.11046971427007
17303 59A Ave,SURREY,-122.74302788147125,49.110748904406975
5853 173 St,SURREY,-122.74285223718172,49.10880773168208
5890 173 St,SURREY,-122.74245098874513,49.109348816308824
17360 58A Ave,SURREY,-122.74165123725157,49.10857584509599
5969 173B St,SURREY,-122.74160504435356,49.11092941488029
5909 173B St,SURREY,-122.74160049464034,49.10979921013159
17397 58A Ave,SURREY,-122.74060075028645,49.10885945695296
17440 59 Ave,SURREY,-122.73958929360148,49.10945147652475
17449 58A Ave,SURREY,-122.73934390929152,49.10885338861418
17448 59 Ave,SURREY,-122.73933956242344,49.109450912940346
17470 59 Ave,SURREY,-122.73884012284492,49.10944597102763
17295 60 Ave,SURREY,-122.74326004687818,49.11166966050289
6118 172B St,SURREY,-122.74303799981507,49.113457904225875
17322 61A Ave,SURREY,-122.74261127999216,49.11364586893639
17340 60A Ave,SURREY,-122.74232234353146,49.112363459690975
6089 173A St,SURREY,-122.74209821856206,49.11330487488307
6079 173A St,SURREY,-122.7418597176519,49.11310635194658
17363 60A Ave,SURREY,-122.74155051562445,49.112617115329165
17384 61A Ave,SURREY,-122.74085171518323,49.11363419566441
6091 174A St,SURREY,-122.74010417517056,49.11314181153443
17440 61A Ave,SURREY,-122.73958887345067,49.113626045841926
17439 60 Ave,SURREY,-122.73948202592072,49.11165525449457
17461 61A Ave,SURREY,-122.73904943660938,49.11392905487786
17286 62A Ave,SURREY,-122.74344617432072,49.11636464348028
6322 Charbray Pl,SURREY,-122.74334590066728,49.11739350505735
17302 62A Ave,SURREY,-122.74294448039865,49.11636344297151
17316 64 Ave,SURREY,-122.74266993425577,49.118654516407226
6341 173A St,SURREY,-122.74253320014036,49.11771958579893
17348 62A Ave,SURREY,-122.74169182050954,49.11636065877217
17376 62A Ave,SURREY,-122.74090687116237,49.116358898066395
6316 Buckskin Pl,SURREY,-122.74080029523765,49.117272689768186
17398 64 Ave,SURREY,-122.74056871027466,49.11863559118871
17402 63A Ave,SURREY,-122.7402514533815,49.11777025281414
17414 63A Ave,SURREY,-122.73991443101355,49.11777696029185
6315 Sorrel Pl,SURREY,-122.73974906745761,49.11708582736849
17429 62A Ave,SURREY,-122.73959381957712,49.11663651366072
17438 64 Ave,SURREY,-122.73926720904878,49.118635195074916
6308 Sorrel Pl,SURREY,-122.73866211897554,49.11691814727805
